worker,sequence,query_id,pass,policy,latency_us,exact_evals
0,2098,2372,0,1,153.00399999999999,16
0,2099,8817,0,0,187.12100000000001,0
0,2100,6006,0,0,137.261,0
0,2101,11113,0,1,170.786,16
0,2102,11113,0,1,121.78,16
0,2103,6362,0,0,185.452,0
0,2104,4407,0,0,172.87,0
0,2105,7781,0,1,188.17099999999999,16
0,2106,7781,0,1,148.08000000000001,16
0,2107,11139,0,0,181.505,0
0,2108,5631,0,0,150.01400000000001,0
0,2109,6006,0,1,137.93199999999999,16
0,2110,6006,0,1,121.60599999999999,16
0,2111,5440,0,0,194.816,0
0,2112,11848,0,0,191.94499999999999,0
0,2113,1540,0,1,187.97200000000001,16
0,2114,1540,0,1,134.827,16
0,2115,7769,0,0,161.23400000000001,0
0,2116,10623,0,0,175.83099999999999,0
0,2117,9461,0,1,201.864,16
0,2118,9461,0,1,171.578,16
0,2119,12681,0,0,208.19900000000001,0
0,2120,1371,0,0,196.70500000000001,0
0,2121,1479,0,1,165.00800000000001,16
0,2122,1479,0,1,108.08499999999999,16
0,2123,7466,0,0,169.857,0
0,2124,8388,0,0,168.88499999999999,0
0,2125,3358,0,1,159.68700000000001,16
0,2126,3358,0,1,110.883,16
0,2127,9795,0,0,171.50299999999999,0
0,2128,14020,0,0,141.70099999999999,0
0,2129,1726,0,1,191.46799999999999,16
0,2130,1726,0,1,132.62899999999999,16
0,2131,2588,0,0,161.49299999999999,0
0,2132,11428,0,0,146.92599999999999,0
0,2133,11257,0,1,126.02800000000001,16
0,2134,11257,0,1,89.233000000000004,16
0,2135,8973,0,0,169.428,0
0,2136,7233,0,0,168.905,0
0,2137,5645,0,1,202.24299999999999,16
0,2138,5645,0,1,148.21899999999999,16
0,2139,11061,0,0,177.34299999999999,0
0,2140,3224,0,0,165.88399999999999,0
0,2141,11255,0,1,154.26599999999999,16
0,2142,11255,0,1,109.602,16
0,2143,3615,0,0,177.13,0
0,2144,8721,0,0,174.27500000000001,0
0,2145,1496,0,1,199.34399999999999,16
0,2146,1496,0,1,157.53399999999999,16
0,2147,9822,0,0,180.76900000000001,0
0,2148,760,0,0,155.47399999999999,0
0,2149,8630,0,1,153.65600000000001,16
0,2150,8630,0,1,105.51600000000001,16
0,2151,12279,0,0,209.31700000000001,0
0,2152,3687,0,0,177.255,0
0,2153,10852,0,1,190.553,16
0,2154,10852,0,1,145.89599999999999,16
0,2155,12629,0,0,156.72,0
0,2156,5894,0,0,178.10599999999999,0
0,2157,8447,0,1,184.101,16
0,2158,8447,0,1,127.224,16
0,2159,7183,0,0,173.166,0
0,2160,8708,0,0,123.95099999999999,0
0,2161,3423,0,1,147.62200000000001,16
0,2162,3423,0,1,102.59399999999999,16
0,2163,2216,0,0,215.74000000000001,0
0,2164,7685,0,0,197.69399999999999,0
0,2165,11020,0,1,179.53800000000001,16
0,2166,11020,0,1,141.43000000000001,16
0,2167,1710,0,0,169.685,0
0,2168,11883,0,0,180.983,0
0,2169,13556,0,1,134.39099999999999,16
0,2170,13556,0,1,103.102,16
0,2171,11597,0,0,194.98099999999999,0
0,2172,11965,0,0,197.32599999999999,0
0,2173,167,0,1,184.17099999999999,16
0,2174,167,0,1,137.92599999999999,16
0,2175,7934,0,0,158.62200000000001,0
0,2176,13773,0,0,161.989,0
0,2177,8399,0,1,212.423,16
0,2178,8399,0,1,159.99100000000001,16
0,2179,5111,0,0,168.596,0
0,2180,11133,0,0,170.59100000000001,0
0,2181,11582,0,1,199.99799999999999,16
0,2182,11582,0,1,145.238,16
0,2183,1649,0,0,147.31,0
0,2184,11600,0,0,168.29900000000001,0
0,2185,2970,0,1,179.48500000000001,16
0,2186,2970,0,1,124.908,16
0,2187,395,0,0,196.97499999999999,0
0,2188,7828,0,0,183.886,0
0,2189,1158,0,1,213.93000000000001,16
0,2190,1158,0,1,149.32400000000001,16
0,2191,12925,0,0,155.85900000000001,0
0,2192,2994,0,0,155.607,0
0,2193,316,0,1,188.06100000000001,16
0,2194,316,0,1,131.02000000000001,16
0,2195,8961,0,0,166.74000000000001,0
0,2196,8031,0,0,180.40199999999999,0
0,2197,12229,0,1,192.65299999999999,16
0,2198,12229,0,1,140.60499999999999,16
0,2199,6914,0,0,161.28100000000001,0
0,2200,6887,0,0,173.745,0
0,2201,7365,0,1,191.143,16
0,2202,7365,0,1,134.28899999999999,16
0,2203,8371,0,0,182.76300000000001,0
0,2204,6582,0,0,180.63900000000001,0
0,2205,2024,0,1,206.184,16
0,2206,2024,0,1,152.358,16
0,2207,6022,0,0,183.56999999999999,0
0,2208,3152,0,0,148.02500000000001,0
0,2209,1329,0,1,147.92400000000001,16
0,2210,1329,0,1,103.298,16
0,2211,8789,0,0,192.97999999999999,0
0,2212,7365,0,0,171.845,0
0,2213,12990,0,1,171.01499999999999,16
0,2214,12990,0,1,129.685,16
0,2215,9468,0,0,186.102,0
0,2216,10927,0,0,177.65100000000001,0
0,2217,94,0,1,162.50700000000001,16
0,2218,94,0,1,112.39100000000001,16
0,2219,9463,0,0,161.87899999999999,0
0,2220,3078,0,0,168.84999999999999,0
0,2221,11028,0,1,172.11500000000001,16
0,2222,11028,0,1,119.931,16
0,2223,7719,0,0,208.11600000000001,0
0,2224,11866,0,0,157.69300000000001,0
0,2225,1389,0,1,183.386,16
0,2226,1389,0,1,145.989,16
0,2227,4450,0,0,171.13999999999999,0
0,2228,11255,0,0,143.39500000000001,0
0,2229,5832,0,1,180.84899999999999,16
0,2230,5832,0,1,140.03399999999999,16
0,2231,12341,0,0,207.352,0
0,2232,11903,0,0,194.352,0
0,2233,14161,0,1,177.26300000000001,16
0,2234,14161,0,1,142.74299999999999,16
0,2235,11238,0,0,193.33099999999999,0
0,2236,4788,0,0,177.995,0
0,2237,1036,0,1,155.38900000000001,16
0,2238,1036,0,1,108.23999999999999,16
0,2239,10199,0,0,177.87899999999999,0
0,2240,5049,0,0,185.84999999999999,0
0,2241,665,0,1,118.765,16
0,2242,665,0,1,87.841999999999999,16
0,2243,487,0,0,164.398,0
0,2244,11938,0,0,164.87299999999999,0
0,2245,6508,0,1,189.24700000000001,16
0,2246,6508,0,1,128.19999999999999,16
0,2247,6420,0,0,180.113,0
0,2248,13665,0,0,194.38300000000001,0
0,2249,12903,0,1,174.00700000000001,16
0,2250,12903,0,1,120.35599999999999,16
0,2251,12382,0,0,170.809,0
0,2252,5884,0,0,169.15799999999999,0
0,2253,7991,0,1,197.238,16
0,2254,7991,0,1,141.08099999999999,16
0,2255,1126,0,0,168.32599999999999,0
0,2256,3309,0,0,176.98500000000001,0
0,2257,10632,0,1,171.864,16
0,2258,10632,0,1,127.229,16
0,2259,13077,0,0,154.81899999999999,0
0,2260,13131,0,0,176.863,0
0,2261,8031,0,1,150.41499999999999,16
0,2262,8031,0,1,112.60899999999999,16
0,2263,328,0,0,147.26400000000001,0
0,2264,1801,0,0,180.20599999999999,0
0,2265,11436,0,1,170.471,16
0,2266,11436,0,1,116.58799999999999,16
0,2267,3161,0,0,177.77000000000001,0
0,2268,12243,0,0,184.893,0
0,2269,8865,0,1,167.352,16
0,2270,8865,0,1,116.735,16
0,2271,4550,0,0,189.874,0
0,2272,1915,0,0,177.39400000000001,0
0,2273,4120,0,1,233.42500000000001,16
0,2274,4120,0,1,161.75299999999999,16
0,2275,5740,0,0,174.958,0
0,2276,10322,0,0,180.39099999999999,0
0,2277,3984,0,1,142.03899999999999,16
0,2278,3984,0,1,102.27800000000001,16
0,2279,10150,0,0,176.58500000000001,0
0,2280,8935,0,0,172.02699999999999,0
0,2281,10667,0,1,195.31800000000001,16
0,2282,10667,0,1,121.529,16
0,2283,8409,0,0,175.42699999999999,0
0,2284,9817,0,0,170.14599999999999,0
0,2285,14052,0,1,185.97,16
0,2286,14052,0,1,131.46700000000001,16
0,2287,11692,0,0,161.786,0
0,2288,12019,0,0,160.76900000000001,0
0,2289,9015,0,1,169.83000000000001,16
0,2290,9015,0,1,122.30800000000001,16
0,2291,1827,0,0,144.40799999999999,0
0,2292,3706,0,0,162.15799999999999,0
0,2293,11207,0,1,175.815,16
0,2294,11207,0,1,118.246,16
0,2295,8834,0,0,194.88999999999999,0
0,2296,1962,0,0,145.619,0
0,2297,6215,0,1,174.28200000000001,16
0,2298,6215,0,1,156.477,16
0,2299,9426,0,0,191.298,0
0,2300,1264,0,0,195.99799999999999,0
0,2301,8909,0,1,161.608,16
0,2302,8909,0,1,115.34399999999999,16
0,2303,1203,0,0,169.71199999999999,0
0,2304,7342,0,0,157.096,0
0,2305,3933,0,1,183.78899999999999,16
0,2306,3933,0,1,126.093,16
0,2307,3860,0,0,132.22999999999999,0
0,2308,13991,0,0,166.47900000000001,0
0,2309,13502,0,1,189.37200000000001,16
0,2310,13502,0,1,134.792,16
0,2311,10042,0,0,214.679,0
0,2312,1099,0,0,166.01499999999999,0
0,2313,1360,0,1,212.49100000000001,16
0,2314,1360,0,1,175.602,16
0,2315,2188,0,0,217.50299999999999,0
0,2316,4420,0,0,177.87700000000001,0
0,2317,7280,0,1,194.11099999999999,16
0,2318,7280,0,1,168.565,16
0,2319,10907,0,0,207.98500000000001,0
0,2320,7888,0,0,177.25,0
0,2321,11133,0,1,205.64599999999999,16
0,2322,11133,0,1,158.614,16
0,2323,13769,0,0,178.87100000000001,0
0,2324,11207,0,0,144.102,0
0,2325,4998,0,1,160.47300000000001,16
0,2326,4998,0,1,112.033,16
0,2327,4412,0,0,161.93199999999999,0
0,2328,7895,0,0,168.35900000000001,0
0,2329,9899,0,1,186.328,16
0,2330,9899,0,1,133.708,16
0,2331,12159,0,0,183.887,0
0,2332,4160,0,0,171.63300000000001,0
0,2333,6113,0,1,163.85400000000001,16
0,2334,6113,0,1,122.539,16
0,2335,12497,0,0,170.91999999999999,0
0,2336,11036,0,0,159.65899999999999,0
0,2337,13327,0,1,165.59399999999999,16
0,2338,13327,0,1,114.038,16
0,2339,14025,0,0,196.62,0
0,2340,14161,0,0,155.64699999999999,0
0,2341,7126,0,1,205.398,16
0,2342,7126,0,1,149.93600000000001,16
0,2343,13036,0,0,187.68000000000001,0
0,2344,9702,0,0,177.92599999999999,0
0,2345,9376,0,1,164.71100000000001,16
0,2346,9376,0,1,116.79300000000001,16
0,2347,5896,0,0,200.44800000000001,0
0,2348,6539,0,0,171.28700000000001,0
0,2349,623,0,1,181.63800000000001,16
0,2350,623,0,1,147.89699999999999,16
0,2351,10673,0,0,163.126,0
0,2352,7249,0,0,161.721,0
0,2353,13991,0,1,160.56700000000001,16
0,2354,13991,0,1,130.69200000000001,16
0,2355,10232,0,0,193.17500000000001,0
0,2356,167,0,0,172.173,0
0,2357,4673,0,1,184.59,16
0,2358,4673,0,1,130.852,16
0,2359,3631,0,0,181.97999999999999,0
0,2360,7915,0,0,172.26900000000001,0
0,2361,3499,0,1,176.99100000000001,16
0,2362,3499,0,1,122.98399999999999,16
0,2363,3267,0,0,154.834,0
0,2364,10335,0,0,163.46199999999999,0
0,2365,4324,0,1,169.53100000000001,16
0,2366,4324,0,1,148.08799999999999,16
0,2367,6513,0,0,150.43600000000001,0
0,2368,12699,0,0,164.45599999999999,0
0,2369,11105,0,1,162.03299999999999,16
0,2370,11105,0,1,116.89,16
0,2371,3882,0,0,186.11099999999999,0
0,2372,1540,0,0,165.523,0
0,2373,3203,0,1,181.69800000000001,16
0,2374,3203,0,1,128.42500000000001,16
0,2375,8542,0,0,160.16999999999999,0
0,2376,11287,0,0,136.065,0
0,2377,10367,0,1,184.02699999999999,16
0,2378,10367,0,1,143.72900000000001,16
0,2379,12010,0,0,183.42500000000001,0
0,2380,12617,0,0,177.357,0
0,2381,7685,0,1,192.285,16
0,2382,7685,0,1,155.37200000000001,16
0,2383,10098,0,0,164.279,0
0,2384,9796,0,0,174.49700000000001,0
0,2385,1504,0,1,135.35900000000001,16
0,2386,1504,0,1,88.471000000000004,16
0,2387,13614,0,0,129.19999999999999,0
0,2388,10452,0,0,179.45500000000001,0
0,2389,13407,0,1,179.93100000000001,16
0,2390,13407,0,1,123.11199999999999,16
0,2391,8479,0,0,156.25200000000001,0
0,2392,3765,0,0,163.26900000000001,0
0,2393,2269,0,1,160.05099999999999,16
0,2394,2269,0,1,111.77800000000001,16
0,2395,10661,0,0,198.60300000000001,0
0,2396,1366,0,0,154.79599999999999,0
0,2397,5584,0,1,187.232,16
0,2398,5584,0,1,137.05500000000001,16
0,2399,13050,0,0,195.154,0
0,2400,4740,0,0,151.72300000000001,0
0,2401,10937,0,1,146.64599999999999,16
0,2402,10937,0,1,102.002,16
0,2403,14152,0,0,153.37100000000001,0
0,2404,1626,0,0,165.17599999999999,0
0,2405,14040,0,1,170.804,16
0,2406,14040,0,1,117.34399999999999,16
0,2407,5483,0,0,164.73099999999999,0
0,2408,8449,0,0,134.476,0
0,2409,4851,0,1,159.28399999999999,16
0,2410,4851,0,1,111.428,16
0,2411,13182,0,0,112.09999999999999,0
0,2412,7422,0,0,178.12200000000001,0
0,2413,3706,0,1,163.30199999999999,16
0,2414,3706,0,1,124.39,16
0,2415,9407,0,0,137.191,0
0,2416,12395,0,0,171.179,0
0,2417,182,0,1,171.94800000000001,16
0,2418,182,0,1,144.26900000000001,16
0,2419,1746,0,0,201.48099999999999,0
0,2420,13300,0,0,180.905,0
0,2421,13824,0,1,190.626,16
0,2422,13824,0,1,142.48599999999999,16
0,2423,2594,0,0,178.02600000000001,0
0,2424,2948,0,0,175.18799999999999,0
0,2425,2429,0,1,180.952,16
0,2426,2429,0,1,124.408,16
0,2427,40,0,0,220.04400000000001,0
0,2428,5528,0,0,189.154,0
0,2429,6742,0,1,214.001,16
0,2430,6742,0,1,156.49100000000001,16
0,2431,9429,0,0,179.95099999999999,0
0,2432,2600,0,0,191.40700000000001,0
0,2433,516,0,1,216.953,16
0,2434,516,0,1,142.59999999999999,16
0,2435,9401,0,0,184.84800000000001,0
0,2436,1504,0,0,117.504,0
0,2437,6430,0,1,209.429,16
0,2438,6430,0,1,168.107,16
0,2439,44,0,0,192.172,0
0,2440,4367,0,0,176.00999999999999,0
0,2441,760,0,1,189.315,16
0,2442,760,0,1,131.16999999999999,16
0,2443,5414,0,0,190.364,0
0,2444,2770,0,0,173.74000000000001,0
0,2445,13300,0,1,157.785,16
0,2446,13300,0,1,121.877,16
0,2447,5196,0,0,127.745,0
0,2448,11556,0,0,170.07300000000001,0
0,2449,7345,0,1,144.524,16
0,2450,7345,0,1,129.99000000000001,16
0,2451,7062,0,0,186.50899999999999,0
0,2452,4998,0,0,148.52000000000001,0
0,2453,6570,0,1,189.03899999999999,16
0,2454,6570,0,1,132.62100000000001,16
0,2455,10368,0,0,152.36600000000001,0
0,2456,10604,0,0,196.928,0
0,2457,11007,0,1,170.08699999999999,16
0,2458,11007,0,1,115.215,16
0,2459,11556,0,0,152.92500000000001,0
0,2460,2836,0,0,176.232,0
0,2461,9289,0,1,167.60599999999999,16
0,2462,9289,0,1,117.813,16
0,2463,2600,0,0,161.98099999999999,0
0,2464,10368,0,0,129.125,0
0,2465,9893,0,1,171.77699999999999,16
0,2466,9893,0,1,118.551,16
0,2467,12395,0,0,151.602,0
0,2468,11436,0,0,154.816,0
0,2469,4996,0,1,170.94,16
0,2470,4996,0,1,123.342,16
0,2471,4740,0,0,140.66999999999999,0
0,2472,8604,0,0,161.636,0
0,2473,10322,0,1,181.21899999999999,16
0,2474,10322,0,1,130.61199999999999,16
0,2475,9796,0,0,161.267,0
0,2476,11480,0,0,166.303,0
0,2477,6683,0,1,163.32499999999999,16
0,2478,6683,0,1,118.682,16
0,2479,12699,0,0,155.76499999999999,0
0,2480,7062,0,0,164.87100000000001,0
0,2481,1756,0,1,175.77799999999999,16
0,2482,1756,0,1,120.246,16
0,2483,7249,0,0,154.065,0
0,2484,2024,0,0,169.464,0
0,2485,2982,0,1,172.928,16
0,2486,2982,0,1,121.544,16
0,2487,11036,0,0,153.661,0
0,2488,6090,0,0,175.75399999999999,0
0,2489,5671,0,1,159.91200000000001,16
0,2490,5671,0,1,112.559,16
0,2491,7888,0,0,147.983,0
0,2492,5020,0,0,163.625,0
0,2493,4538,0,1,164.45500000000001,16
0,2494,4538,0,1,114.33199999999999,16
0,2495,7342,0,0,176.73699999999999,0
0,2496,5196,0,0,131.63499999999999,0
0,2497,6841,0,1,163.423,16
0,2498,6841,0,1,118.96299999999999,16
0,2499,12019,0,0,180.04499999999999,0
0,2500,1496,0,0,165.184,0
0,2501,11428,0,1,138.94999999999999,16
0,2502,11428,0,1,98.926000000000002,16
0,2503,1915,0,0,164.351,0
0,2504,6043,0,0,181.215,0
0,2505,1626,0,1,164.82400000000001,16
0,2506,1626,0,1,122.858,16
0,2507,3309,0,0,178.197,0
0,2508,10247,0,0,168.31999999999999,0
0,2509,9725,0,1,197.37200000000001,16
0,2510,9725,0,1,139.06899999999999,16
0,2511,5049,0,0,185.036,0
0,2512,5414,0,0,167.595,0
0,2513,11935,0,1,178.35300000000001,16
0,2514,11935,0,1,122.682,16
0,2515,11866,0,0,166.131,0
0,2516,771,0,0,179.43299999999999,0
0,2517,3126,0,1,189.988,16
0,2518,3126,0,1,156.108,16
0,2519,3152,0,0,160.709,0
0,2520,5479,0,0,148.727,0
0,2521,11232,0,1,202.07599999999999,16
0,2522,11232,0,1,154.78100000000001,16
0,2523,2994,0,0,199.828,0
0,2524,3389,0,0,179.22300000000001,0
0,2525,1430,0,1,205.43700000000001,16
0,2526,1430,0,1,159.816,16
0,2527,13773,0,0,186.328,0
0,2528,44,0,0,172.672,0
0,2529,7687,0,1,170.39699999999999,16
0,2530,7687,0,1,119.502,16
0,2531,8708,0,0,170.42500000000001,0
0,2532,9503,0,0,172.19200000000001,0
0,2533,13131,0,1,212.36000000000001,16
0,2534,13131,0,1,161.37299999999999,16
0,2535,8721,0,0,203.46100000000001,0
0,2536,1651,0,0,148.655,0
0,2537,9503,0,1,136.30500000000001,16
0,2538,9503,0,1,105.126,16
0,2539,14020,0,0,149.959,0
0,2540,8512,0,0,182.54599999999999,0
0,2541,11892,0,1,168.262,16
0,2542,11892,0,1,116.473,16
0,2543,11848,0,0,191.018,0
0,2544,9401,0,0,156.279,0
0,2545,5511,0,1,202.97200000000001,16
0,2546,5511,0,1,142.244,16
0,2547,5758,0,0,172.00200000000001,0
0,2548,6683,0,0,148.77199999999999,0
0,2549,5245,0,1,182.98099999999999,16
0,2550,5245,0,1,128.19499999999999,16
0,2551,12322,0,0,147.31399999999999,0
0,2552,6399,0,0,181.53299999999999,0
0,2553,7526,0,1,153.74000000000001,16
0,2554,7526,0,1,104.42400000000001,16
0,2555,2150,0,0,173.721,0
0,2556,8654,0,0,186.78899999999999,0
0,2557,858,0,1,210.376,16
0,2558,858,0,1,154.65000000000001,16
0,2559,4300,0,0,168.791,0
0,2560,9429,0,0,163.99199999999999,0
0,2561,10623,0,1,198.14599999999999,16
0,2562,10623,0,1,136.816,16
0,2563,2446,0,0,169.965,0
0,2564,182,0,0,154.34800000000001,0
0,2565,10452,0,1,187.93000000000001,16
0,2566,10452,0,1,136.97900000000001,16
0,2567,5644,0,0,192.00800000000001,0
0,2568,3021,0,0,132.268,0
0,2569,1661,0,1,200.91300000000001,16
0,2570,1661,0,1,144.78700000000001,16
0,2571,7093,0,0,175.14099999999999,0
0,2572,5679,0,0,176.226,0
0,2573,13465,0,1,182.648,16
0,2574,13465,0,1,128.00800000000001,16
0,2575,13060,0,0,167.732,0
0,2576,40,0,0,166.70400000000001,0
0,2577,3176,0,1,173.369,16
0,2578,3176,0,1,123.218,16
0,2579,8762,0,0,196.04599999999999,0
0,2580,4673,0,0,149.46000000000001,0
0,2581,2227,0,1,182.62299999999999,16
0,2582,2227,0,1,126.916,16
0,2583,6708,0,0,169.52799999999999,0
0,2584,13514,0,0,145.84899999999999,0
0,2585,5334,0,1,182.988,16
0,2586,5334,0,1,146.97800000000001,16
0,2587,6706,0,0,155.048,0
0,2588,348,0,0,148.53700000000001,0
0,2589,12296,0,1,160.65100000000001,16
0,2590,12296,0,1,123.72499999999999,16
0,2591,6011,0,0,198.494,0
0,2592,2594,0,0,192.352,0
0,2593,11938,0,1,207.19300000000001,16
0,2594,11938,0,1,158.56200000000001,16
0,2595,2339,0,0,170.78200000000001,0
0,2596,6215,0,0,161.798,0
0,2597,771,0,1,161.96899999999999,16
0,2598,771,0,1,124.67700000000001,16
0,2599,4519,0,0,188.96299999999999,0
0,2600,1926,0,0,189.066,0
0,2601,13170,0,1,202.57300000000001,16
0,2602,13170,0,1,149.19900000000001,16
0,2603,10022,0,0,164.721,0
0,2604,13207,0,0,170.089,0
0,2605,257,0,1,169.74199999999999,16
0,2606,257,0,1,125.904,16
0,2607,6848,0,0,196.166,0
0,2608,1746,0,0,197.53700000000001,0
0,2609,2372,0,1,206.02500000000001,16
0,2610,2372,0,1,149.547,16
0,2611,8817,0,0,178.52500000000001,0
0,2612,1036,0,0,144.833,0
0,2613,11113,0,1,167.209,16
0,2614,11113,0,1,129.077,16
0,2615,6362,0,0,164.37100000000001,0
0,2616,7577,0,0,190.71100000000001,0
0,2617,7781,0,1,178.30199999999999,16
0,2618,7781,0,1,123.026,16
0,2619,11139,0,0,169.01599999999999,0
0,2620,9619,0,0,202.875,0
0,2621,6006,0,1,147.97499999999999,16
0,2622,6006,0,1,103.267,16
0,2623,5440,0,0,173.19800000000001,0
0,2624,9407,0,0,140.89500000000001,0
0,2625,1540,0,1,174.93799999999999,16
0,2626,1540,0,1,123.108,16
0,2627,7769,0,0,177.435,0
0,2628,8399,0,0,216.49299999999999,0
0,2629,9461,0,1,215.66200000000001,16
0,2630,9461,0,1,159.04499999999999,16
0,2631,12681,0,0,169.59999999999999,0
0,2632,12167,0,0,176.869,0
0,2633,1479,0,1,141.904,16
0,2634,1479,0,1,99.555999999999997,16
0,2635,7466,0,0,171.352,0
0,2636,11154,0,0,116.822,0
0,2637,3358,0,1,155.95599999999999,16
0,2638,3358,0,1,109.849,16
0,2639,9795,0,0,172.893,0
0,2640,13182,0,0,110.381,0
0,2641,1726,0,1,191.5,16
0,2642,1726,0,1,138.821,16
0,2643,2588,0,0,166.108,0
0,2644,9461,0,0,160.571,0
0,2645,11257,0,1,119.60899999999999,16
0,2646,11257,0,1,85.078999999999994,16
0,2647,8973,0,0,161.434,0
0,2648,3202,0,0,168.72499999999999,0
0,2649,5645,0,1,200.09399999999999,16
0,2650,5645,0,1,147.136,16
0,2651,11061,0,0,167.785,0
0,2652,12640,0,0,128.81100000000001,0
0,2653,11255,0,1,156.52799999999999,16
0,2654,11255,0,1,109.405,16
0,2655,3615,0,0,175.08699999999999,0
0,2656,5483,0,0,182.40799999999999,0
0,2657,1496,0,1,190.18000000000001,16
0,2658,1496,0,1,147.75999999999999,16
0,2659,9822,0,0,182.958,0
0,2660,1661,0,0,154.691,0
0,2661,8630,0,1,150.566,16
0,2662,8630,0,1,106.15300000000001,16
0,2663,12279,0,0,210.16800000000001,0
0,2664,14038,0,0,201.96600000000001,0
0,2665,10852,0,1,190.73099999999999,16
0,2666,10852,0,1,142.053,16
0,2667,12629,0,0,157.49199999999999,0
0,2668,622,0,0,124.626,0
0,2669,8447,0,1,183.06800000000001,16
0,2670,8447,0,1,125.075,16
0,2671,7183,0,0,175.62700000000001,0
0,2672,14152,0,0,149.434,0
0,2673,3423,0,1,147.52099999999999,16
0,2674,3423,0,1,101.664,16
0,2675,2216,0,0,189.61199999999999,0
0,2676,9725,0,0,175.46299999999999,0
0,2677,11020,0,1,165.01599999999999,16
0,2678,11020,0,1,117.783,16
0,2679,1710,0,0,161.309,0
0,2680,5249,0,0,166.21899999999999,0
0,2681,13556,0,1,137.32400000000001,16
0,2682,13556,0,1,99.616,16
0,2683,11597,0,0,172.68899999999999,0
0,2684,12973,0,0,171.857,0
0,2685,167,0,1,166.06399999999999,16
0,2686,167,0,1,115.505,16
0,2687,7934,0,0,158.63399999999999,0
0,2688,13050,0,0,202.239,0
0,2689,8399,0,1,200.65799999999999,16
0,2690,8399,0,1,191.45400000000001,16
0,2691,5111,0,0,171.233,0
0,2692,7345,0,0,138.398,0
0,2693,11582,0,1,196.88,16
0,2694,11582,0,1,142.38399999999999,16
0,2695,1649,0,0,172.60300000000001,0
0,2696,11503,0,0,214.553,0
0,2697,2970,0,1,195.64400000000001,16
0,2698,2970,0,1,149.23400000000001,16
0,2699,395,0,0,175.19499999999999,0
0,2700,13242,0,0,158.047,0
0,2701,1158,0,1,188.029,16
0,2702,1158,0,1,127.898,16
0,2703,12925,0,0,177.93100000000001,0
0,2704,10661,0,0,215.20500000000001,0
0,2705,316,0,1,212.608,16
0,2706,316,0,1,152.36500000000001,16
0,2707,8961,0,0,168.24700000000001,0
0,2708,13407,0,0,164.71199999999999,0
0,2709,12229,0,1,194.71299999999999,16
0,2710,12229,0,1,138.94200000000001,16
0,2711,6914,0,0,185.239,0
0,2712,10085,0,0,182.84200000000001,0
0,2713,7365,0,1,209.31,16
0,2714,7365,0,1,157.797,16
0,2715,8371,0,0,164.21700000000001,0
0,2716,12125,0,0,166.85400000000001,0
0,2717,2024,0,1,183.48599999999999,16
0,2718,2024,0,1,153.50700000000001,16
0,2719,6022,0,0,198.87,0
0,2720,8479,0,0,168.60400000000001,0
0,2721,1329,0,1,172.375,16
0,2722,1329,0,1,110.633,16
0,2723,8789,0,0,166.28299999999999,0
0,2724,9899,0,0,174.56999999999999,0
0,2725,12990,0,1,176.41399999999999,16
0,2726,12990,0,1,134.56800000000001,16
0,2727,9468,0,0,187.97999999999999,0
0,2728,3613,0,0,172.78700000000001,0
0,2729,94,0,1,171.77799999999999,16
0,2730,94,0,1,120.008,16
0,2731,9463,0,0,171.58500000000001,0
0,2732,1306,0,0,168.52000000000001,0
0,2733,11028,0,1,182.33000000000001,16
0,2734,11028,0,1,128.70099999999999,16
0,2735,7719,0,0,207.292,0
0,2736,13614,0,0,139.292,0
0,2737,1389,0,1,166.70400000000001,16
0,2738,1389,0,1,118.61499999999999,16
0,2739,4450,0,0,152.43600000000001,0
0,2740,8865,0,0,174.39099999999999,0
0,2741,5832,0,1,190.29499999999999,16
0,2742,5832,0,1,165.113,16
0,2743,12341,0,0,219.78200000000001,0
0,2744,859,0,0,201.488,0
0,2745,14161,0,1,178.26300000000001,16
0,2746,14161,0,1,137.83699999999999,16
0,2747,11238,0,0,214.464,0
0,2748,6892,0,0,172.50999999999999,0
0,2749,1036,0,1,166.489,16
0,2750,1036,0,1,108.648,16
0,2751,10199,0,0,179.065,0
0,2752,10098,0,0,157.31399999999999,0
0,2753,665,0,1,120.96899999999999,16
0,2754,665,0,1,84.144999999999996,16
0,2755,487,0,0,165.524,0
0,2756,1329,0,0,120.499,0
0,2757,6508,0,1,186.92099999999999,16
0,2758,6508,0,1,128.27699999999999,16
0,2759,6420,0,0,180.01599999999999,0
0,2760,9812,0,0,158.80000000000001,0
0,2761,12903,0,1,173.268,16
0,2762,12903,0,1,121.727,16
0,2763,12382,0,0,197.036,0
0,2764,540,0,0,181.429,0
0,2765,7991,0,1,220.852,16
0,2766,7991,0,1,161.06299999999999,16
0,2767,1126,0,0,175.15899999999999,0
0,2768,12010,0,0,175.858,0
0,2769,10632,0,1,177.19300000000001,16
0,2770,10632,0,1,127.054,16
0,2771,13077,0,0,153.28899999999999,0
0,2772,8630,0,0,141.80699999999999,0
0,2773,8031,0,1,159.86799999999999,16
0,2774,8031,0,1,112.99299999999999,16
0,2775,328,0,0,150.52600000000001,0
0,2776,3450,0,0,157.23599999999999,0
0,2777,11436,0,1,166.17400000000001,16
0,2778,11436,0,1,120.607,16
0,2779,3161,0,0,175.24299999999999,0
0,2780,981,0,0,167.86500000000001,0
0,2781,8865,0,1,143.05600000000001,16
0,2782,8865,0,1,115.464,16
0,2783,4550,0,0,192.03700000000001,0
