116	candidate_scores_0.bin	1830912	474	b01d8996a5cc4bee99c04fbef08441809739f05469efd6eee699aa42f5c2af97
117	candidate_scores_0.bin	1838496	1297	8e24f664dab5957910b31b78caad2ac62956e107d187fe672aa47614223ff615
118	candidate_scores_0.bin	1859248	1204	71430a880d1d2fffc40702ded54c7de0c445147ccd00e77752ecf68dc2ca6db6
119	candidate_scores_0.bin	1878512	447	f7a4d537315c599e0602ae297cd644a7efcc5eb99c923e033dbab583d5256560
120	candidate_scores_0.bin	1885664	1154	4dc3c27fed59fbab37a08f51160a63325b2c0d608bf6a69cf2e9d8c82f4b19d8
121	candidate_scores_0.bin	1904128	861	c762df82ff9cb3ae272041d8f2f281299235936c789d1bced312b0571f313cd6
122	candidate_scores_0.bin	1917904	1029	0af5b0226e5f146fb7dbeb8841e6a1533fe9f3ad2d97348eed3605ef36b37691
123	candidate_scores_0.bin	1934368	876	17d0e6fc93c6638d2bc5098c7a703af97b4821ce23245c8b8018b44b0773f56e
124	candidate_scores_0.bin	1948384	989	e9fe73cbf3aef6040561a02ef10b2d37074e6796ea167581418a742ad046f5be
125	candidate_scores_0.bin	1964208	1073	3f677ac0cd11a6ce7952cbe463a5905ce33325c9794a7381a536d57b7e09595a
126	candidate_scores_0.bin	1981376	1304	a0f923d4baa4577d94493a86d627a9eb76bfb696db0c896e3196b9a62ad05414
127	candidate_scores_0.bin	2002240	1143	ba8271d23edf6d9951403d925f793974b663ac1bf3572ef1a313c0081447e612
128	candidate_scores_0.bin	2020528	1079	65775fad87cdd44f4bc840bfbdba054d0b58d034dec3357df0eaa5d8398247f2
129	candidate_scores_0.bin	2037792	852	518bc25ed37c21fec1d6432456b0961e6f81b70b37de60f6812e9806e3b62ab1
130	candidate_scores_0.bin	2051424	1154	167ca53f178ef3520e442794b69f78ef56fc641dc9f9cf34894bca2c96e00598
131	candidate_scores_0.bin	2069888	1016	4094b7b9ba36ece40d7c3462157872a4074bcf02d6ae3f37e081be0a5bdf9e5d
132	candidate_scores_0.bin	2086144	1363	a6f348f41af2d06d4cd077b978b13d37cb1af1d076635b5ee13f3fd55641d31e
133	candidate_scores_0.bin	2107952	1137	27f20e1340cc37f12ab4398ada578cf45a080a00e4ab8062d7c437d5f3d47018
134	candidate_scores_0.bin	2126144	736	ad4fd1db9a046384ac87c60e785aefacecce2cfbd6e8d004748cb4bbadf0d64a
135	candidate_scores_0.bin	2137920	1156	0566a2c4c96f97121f32a90a922f56d307c89af7fdc3c2aeb657410cf45aefb8
136	candidate_scores_0.bin	2156416	1177	fdee72249d9685f838a2bac4429a3d4bb37aec190305d0213413442ddaafe263
137	candidate_scores_0.bin	2175248	1152	b8de573236f3bc32ae2566ee0b1dbd030c28debfc63129e86c1e024a372cb43b
138	candidate_scores_0.bin	2193680	984	63d76f6ea999f615bd4f52144553f5f43451a2962aef2314cb1f591af73a43af
139	candidate_scores_0.bin	2209424	1085	27d024f24c01a8b672d752982cb5a534db68c83f425d63fcc1a0a298f5e0da3c
140	candidate_scores_0.bin	2226784	1297	d39581cdc780a6cc233940521e4a3a1f1037b78974675138a6557542ce662ef8
141	candidate_scores_0.bin	2247536	647	de4611eb0afd8e38c456a6198f58cef0983b327f99c0d0bdd52764cad9837920
142	candidate_scores_0.bin	2257888	1051	17fd660412440c938c48c1508ccb43ecd5a2d58f5d1be68465d5132bba0dbe94
143	candidate_scores_0.bin	2274704	1002	9f6c835dace7c40c1f4d3abceff1c76abfaea5dc130388afd6e3f75982bf4de1
144	candidate_scores_0.bin	2290736	1017	7f15e12b71a1fcf67f2bcbf4829fa851b422c3a3447ef5a39151f7431b25c69e
145	candidate_scores_0.bin	2307008	1033	da73ec0e2dc3d78dee3000d050648f46da1f8ca9e2ddea49dc1f74476dd8ebdb
146	candidate_scores_0.bin	2323536	1289	6736bb8bf2bcb45f67eadd2f0b65bf1f2216e82f7e299523252f2e9cd328bf23
147	candidate_scores_0.bin	2344160	1097	2372e889105124ec599f752cae0ddf4ee050c0ca0f19b2aedfaba2c99b59d297
148	candidate_scores_0.bin	2361712	942	847bce968501f4004a21acde525c1b5506cb676c619cce12a3f9e56d717323ee
149	candidate_scores_0.bin	2376784	898	177428682fe51115fd91fe63eb578a08e9e3e1b2ec1c525e4583bb34636ae540
150	candidate_scores_0.bin	2391152	1286	9833ae956ec756b41ddc651ccd34cd35b5fab59600a464f06b2f8a52a22089ee
151	candidate_scores_0.bin	2411728	404	6cfc0060c87bbcd416134f52f487e0aa6b01b6e113d3247272d15156338a8949
152	candidate_scores_0.bin	2418192	806	9bafc5576b68b420cd26787fd953af2354bacaa08076977c4571cea3cf49d463
153	candidate_scores_0.bin	2431088	1071	c35306ed4c791cb5516459cc2942d5cfb67acb518a36a4e893799787957ece0c
154	candidate_scores_0.bin	2448224	1125	8fe9fd5c3bf6876aaf748b38d03cbcee8688dedf50e430486787a19d16187c85
155	candidate_scores_0.bin	2466224	1301	5c9550ec6ee5e7db00f2fab5032605bae44fa31d46fc4ce5db1f047e9fcab7e9
156	candidate_scores_0.bin	2487040	1158	d46dcc5d77ccc8aa29662c60088ab306e0b2055fb12e72aa292cab4b3f7cf192
157	candidate_scores_0.bin	2505568	1193	a6d5d2949d0f6aab221fd290cdd12847bbf61e3da5fd6f9d2fdb47b19bd9051a
158	candidate_scores_0.bin	2524656	1285	996064e27da4af2a856e00536fe06a9cb35dc61f3906487567ff6ae235b025c4
159	candidate_scores_0.bin	2545216	1201	c57390a85aa55addcb3c3b72f6dfb35d43bc916dc1e7a6f4f8d163d2862b1fb1
160	candidate_scores_0.bin	2564432	1195	24ee15be2a9605f3dc43bcd13936251e4a1d2ef6cd58ca26271f066ab2458fc0
161	candidate_scores_0.bin	2583552	1185	79b714c02af2503127822f06641adf2381b5315be2127279223e3ea5b6a00ead
162	candidate_scores_0.bin	2602512	1371	b1d6f8b2ee95d0ab0a61f95fb626007aa23459b12ecb2cce09075b437b65c730
163	candidate_scores_0.bin	2624448	1229	d87abfc0cda080c910f03df4bc39280cac699c93291b8a9d3d3e89790635d67c
164	candidate_scores_0.bin	2644112	1072	497df2715abddea7e7c223cb48513aad2ed3d293791da20210f40d241cf099d3
165	candidate_scores_0.bin	2661264	930	7d71548bcd824a442e2948205b994fe2dda320323459bc446b158fe8d93dcd7c
166	candidate_scores_0.bin	2676144	1097	8b40932eba3b220f33b27c0a079876aa7498a8c77353e819a67f9d28c35917a9
167	candidate_scores_0.bin	2693696	1149	5d299635244050523155ae751adf1f81404deef909bb4cae2c181df4d8dae908
168	candidate_scores_0.bin	2712080	1098	541845ad5e8cbdb6bbceadcdfbd0fbe8aadf3ca9080465f44a58276628bc10d8
