group,metric,query_count,mean,median,p90,p95,p99,min,max
unchanged_harmful,relative_boundary_margin,159,0.009209446103739359,0.007063397775137704,0.01879012068565567,0.025394959781206934,0.05389379227730976,0.0,0.06416360585861335
unchanged_harmful,boundary_gap_r1,159,427.84276729559747,290.0,973.0,1186.3999999999985,1895.1399999999992,0.0,2169.0
unchanged_harmful,boundary_gap_r2,159,1411.427672955975,1111.0,2718.8000000000006,3499.1999999999994,5275.89999999999,219.0,5891.0
unchanged_harmful,boundary_gap_r5,159,4835.125786163522,4248.0,8120.600000000002,9449.399999999998,12803.879999999988,974.0,19243.0
unchanged_harmful,d1,159,36774.1320754717,37579.0,57964.8,63243.99999999999,75547.59999999999,2367.0,85504.0
unchanged_harmful,dk,159,50889.67924528302,52244.0,71339.20000000001,80155.9,90431.19999999997,14454.0,96014.0
unchanged_harmful,dk_plus_1,159,51317.522012578615,52593.0,71665.40000000002,80462.2,90616.41999999995,14650.0,96288.0
unchanged_harmful,d20,159,54734.20754716981,56668.0,75397.80000000002,86412.7,95382.5,16334.0,101572.0
unchanged_harmful,local_distance_concentration,159,1.0295299041005934,0.3510055263821688,2.035921352483513,4.1657965972823146,11.578355765484106,0.11671968562874252,14.442367601246106
unchanged_harmful,candidate_count,159,1023.3584905660377,1041.0,1251.0,1297.0,1404.0199999999995,425.0,1516.0
unchanged_harmful,oracle_recall,159,0.9729559748427674,1.0,1.0,1.0,1.0,0.7,1.0
