scope,L,fraction,replicate,recall,recall_gain,exact_distance_evals_per_query
shard3,16,0.25,67,0.87168,0.0214,4.0
shard3,16,0.25,68,0.87144,0.02116,4.0
shard3,16,0.25,69,0.87348,0.0232,4.0
shard3,16,0.25,70,0.8718,0.02152,4.0
shard3,16,0.25,71,0.8717600000000001,0.02148,4.0
shard3,16,0.25,72,0.87368,0.0234,4.0
shard3,16,0.25,73,0.87232,0.02204,4.0
shard3,16,0.25,74,0.87292,0.02264,4.0
shard3,16,0.25,75,0.87204,0.02176,4.0
shard3,16,0.25,76,0.8719600000000001,0.02168,4.0
shard3,16,0.25,77,0.87304,0.02276,4.0
shard3,16,0.25,78,0.87324,0.02296,4.0
shard3,16,0.25,79,0.87132,0.02104,4.0
shard3,16,0.25,80,0.87336,0.02308,4.0
shard3,16,0.25,81,0.8725200000000001,0.02224,4.0
shard3,16,0.25,82,0.8725200000000001,0.02224,4.0
shard3,16,0.25,83,0.8720800000000001,0.0218,4.0
shard3,16,0.25,84,0.87248,0.0222,4.0
shard3,16,0.25,85,0.87156,0.02128,4.0
shard3,16,0.25,86,0.87188,0.0216,4.0
shard3,16,0.25,87,0.8728400000000001,0.02256,4.0
shard3,16,0.25,88,0.87248,0.0222,4.0
shard3,16,0.25,89,0.873,0.02272,4.0
shard3,16,0.25,90,0.8720800000000001,0.0218,4.0
shard3,16,0.25,91,0.87256,0.02228,4.0
shard3,16,0.25,92,0.87332,0.02304,4.0
shard3,16,0.25,93,0.8718,0.02152,4.0
shard3,16,0.25,94,0.8724000000000001,0.02212,4.0
shard3,16,0.25,95,0.872,0.02172,4.0
shard3,16,0.25,96,0.8736400000000001,0.02336,4.0
shard3,16,0.25,97,0.87356,0.02328,4.0
shard3,16,0.25,98,0.87244,0.02216,4.0
shard3,16,0.25,99,0.87288,0.0226,4.0
shard3,16,0.5,0,0.89524,0.04496,8.0
shard3,16,0.5,1,0.89488,0.0446,8.0
shard3,16,0.5,2,0.89248,0.0422,8.0
shard3,16,0.5,3,0.8944000000000001,0.04412,8.0
shard3,16,0.5,4,0.89324,0.04296,8.0
shard3,16,0.5,5,0.89448,0.0442,8.0
shard3,16,0.5,6,0.89456,0.04428,8.0
shard3,16,0.5,7,0.89564,0.04536,8.0
shard3,16,0.5,8,0.8947200000000001,0.04444,8.0
shard3,16,0.5,9,0.89412,0.04384,8.0
shard3,16,0.5,10,0.89344,0.04316,8.0
shard3,16,0.5,11,0.8944000000000001,0.04412,8.0
shard3,16,0.5,12,0.8958400000000001,0.04556,8.0
shard3,16,0.5,13,0.89492,0.04464,8.0
shard3,16,0.5,14,0.89276,0.04248,8.0
shard3,16,0.5,15,0.89544,0.04516,8.0
shard3,16,0.5,16,0.89368,0.0434,8.0
shard3,16,0.5,17,0.8941600000000001,0.04388,8.0
shard3,16,0.5,18,0.89488,0.0446,8.0
shard3,16,0.5,19,0.8931600000000001,0.04288,8.0
shard3,16,0.5,20,0.89524,0.04496,8.0
shard3,16,0.5,21,0.89432,0.04404,8.0
shard3,16,0.5,22,0.89392,0.04364,8.0
shard3,16,0.5,23,0.89508,0.0448,8.0
shard3,16,0.5,24,0.89452,0.04424,8.0
shard3,16,0.5,25,0.894,0.04372,8.0
shard3,16,0.5,26,0.8941600000000001,0.04388,8.0
shard3,16,0.5,27,0.8939600000000001,0.04368,8.0
shard3,16,0.5,28,0.8941600000000001,0.04388,8.0
shard3,16,0.5,29,0.8932,0.04292,8.0
shard3,16,0.5,30,0.89496,0.04468,8.0
shard3,16,0.5,31,0.8948,0.04452,8.0
shard3,16,0.5,32,0.895,0.04472,8.0
shard3,16,0.5,33,0.89568,0.0454,8.0
shard3,16,0.5,34,0.8962800000000001,0.046,8.0
shard3,16,0.5,35,0.8948400000000001,0.04456,8.0
shard3,16,0.5,36,0.89412,0.04384,8.0
shard3,16,0.5,37,0.8951600000000001,0.04488,8.0
shard3,16,0.5,38,0.89544,0.04516,8.0
shard3,16,0.5,39,0.89436,0.04408,8.0
shard3,16,0.5,40,0.8958,0.04552,8.0
shard3,16,0.5,41,0.89336,0.04308,8.0
shard3,16,0.5,42,0.8941600000000001,0.04388,8.0
shard3,16,0.5,43,0.89432,0.04404,8.0
shard3,16,0.5,44,0.8934000000000001,0.04312,8.0
shard3,16,0.5,45,0.8932800000000001,0.043,8.0
shard3,16,0.5,46,0.89568,0.0454,8.0
shard3,16,0.5,47,0.89452,0.04424,8.0
shard3,16,0.5,48,0.8957200000000001,0.04544,8.0
shard3,16,0.5,49,0.89496,0.04468,8.0
shard3,16,0.5,50,0.89452,0.04424,8.0
shard3,16,0.5,51,0.8935200000000001,0.04324,8.0
shard3,16,0.5,52,0.89512,0.04484,8.0
shard3,16,0.5,53,0.8932,0.04292,8.0
shard3,16,0.5,54,0.89456,0.04428,8.0
shard3,16,0.5,55,0.8939600000000001,0.04368,8.0
shard3,16,0.5,56,0.89632,0.04604,8.0
shard3,16,0.5,57,0.8941600000000001,0.04388,8.0
shard3,16,0.5,58,0.8928400000000001,0.04256,8.0
shard3,16,0.5,59,0.8948,0.04452,8.0
shard3,16,0.5,60,0.89436,0.04408,8.0
shard3,16,0.5,61,0.89392,0.04364,8.0
shard3,16,0.5,62,0.89412,0.04384,8.0
shard3,16,0.5,63,0.89376,0.04348,8.0
shard3,16,0.5,64,0.89444,0.04416,8.0
shard3,16,0.5,65,0.8942,0.04392,8.0
shard3,16,0.5,66,0.89432,0.04404,8.0
shard3,16,0.5,67,0.8934000000000001,0.04312,8.0
shard3,16,0.5,68,0.89368,0.0434,8.0
shard3,16,0.5,69,0.89548,0.0452,8.0
shard3,16,0.5,70,0.89344,0.04316,8.0
shard3,16,0.5,71,0.89364,0.04336,8.0
shard3,16,0.5,72,0.89444,0.04416,8.0
shard3,16,0.5,73,0.89464,0.04436,8.0
shard3,16,0.5,74,0.8952,0.04492,8.0
shard3,16,0.5,75,0.89432,0.04404,8.0
shard3,16,0.5,76,0.8954000000000001,0.04512,8.0
shard3,16,0.5,77,0.8946000000000001,0.04432,8.0
shard3,16,0.5,78,0.8950400000000001,0.04476,8.0
shard3,16,0.5,79,0.89312,0.04284,8.0
shard3,16,0.5,80,0.8954000000000001,0.04512,8.0
shard3,16,0.5,81,0.89392,0.04364,8.0
shard3,16,0.5,82,0.89556,0.04528,8.0
shard3,16,0.5,83,0.8942800000000001,0.044,8.0
shard3,16,0.5,84,0.89492,0.04464,8.0
shard3,16,0.5,85,0.8934000000000001,0.04312,8.0
shard3,16,0.5,86,0.8932800000000001,0.043,8.0
shard3,16,0.5,87,0.8950400000000001,0.04476,8.0
shard3,16,0.5,88,0.8951600000000001,0.04488,8.0
shard3,16,0.5,89,0.894,0.04372,8.0
shard3,16,0.5,90,0.89468,0.0444,8.0
shard3,16,0.5,91,0.89412,0.04384,8.0
shard3,16,0.5,92,0.8950400000000001,0.04476,8.0
shard3,16,0.5,93,0.89376,0.04348,8.0
shard3,16,0.5,94,0.8944000000000001,0.04412,8.0
shard3,16,0.5,95,0.89392,0.04364,8.0
shard3,16,0.5,96,0.895,0.04472,8.0
shard3,16,0.5,97,0.89508,0.0448,8.0
shard3,16,0.5,98,0.89444,0.04416,8.0
shard3,16,0.5,99,0.89476,0.04448,8.0
shard3,32,0.1,0,0.8598,0.00952,3.2
shard3,32,0.1,1,0.86044,0.01016,3.2
shard3,32,0.1,2,0.8595200000000001,0.00924,3.2
shard3,32,0.1,3,0.8604,0.01012,3.2
shard3,32,0.1,4,0.8597600000000001,0.00948,3.2
shard3,32,0.1,5,0.86072,0.01044,3.2
shard3,32,0.1,6,0.86068,0.0104,3.2
shard3,32,0.1,7,0.8607600000000001,0.01048,3.2
shard3,32,0.1,8,0.85944,0.00916,3.2
shard3,32,0.1,9,0.8602000000000001,0.00992,3.2
shard3,32,0.1,10,0.8602000000000001,0.00992,3.2
shard3,32,0.1,11,0.86024,0.00996,3.2
shard3,32,0.1,12,0.8599600000000001,0.00968,3.2
shard3,32,0.1,13,0.85992,0.00964,3.2
shard3,32,0.1,14,0.8606,0.01032,3.2
shard3,32,0.1,15,0.85972,0.00944,3.2
shard3,32,0.1,16,0.85944,0.00916,3.2
shard3,32,0.1,17,0.85992,0.00964,3.2
shard3,32,0.1,18,0.86072,0.01044,3.2
shard3,32,0.1,19,0.86024,0.00996,3.2
shard3,32,0.1,20,0.8602000000000001,0.00992,3.2
shard3,32,0.1,21,0.86036,0.01008,3.2
shard3,32,0.1,22,0.8598,0.00952,3.2
shard3,32,0.1,23,0.85892,0.00864,3.2
shard3,32,0.1,24,0.8595200000000001,0.00924,3.2
shard3,32,0.1,25,0.86004,0.00976,3.2
shard3,32,0.1,26,0.8606,0.01032,3.2
shard3,32,0.1,27,0.85972,0.00944,3.2
shard3,32,0.1,28,0.8595200000000001,0.00924,3.2
shard3,32,0.1,29,0.8596,0.00932,3.2
shard3,32,0.1,30,0.85928,0.009,3.2
shard3,32,0.1,31,0.8598800000000001,0.0096,3.2
shard3,32,0.1,32,0.8602000000000001,0.00992,3.2
shard3,32,0.1,33,0.86056,0.01028,3.2
shard3,32,0.1,34,0.8605200000000001,0.01024,3.2
shard3,32,0.1,35,0.8604,0.01012,3.2
shard3,32,0.1,36,0.8608800000000001,0.0106,3.2
shard3,32,0.1,37,0.8600800000000001,0.0098,3.2
shard3,32,0.1,38,0.8596400000000001,0.00936,3.2
shard3,32,0.1,39,0.8593200000000001,0.00904,3.2
shard3,32,0.1,40,0.86024,0.00996,3.2
shard3,32,0.1,41,0.85944,0.00916,3.2
shard3,32,0.1,42,0.86012,0.00984,3.2
shard3,32,0.1,43,0.85936,0.00908,3.2
shard3,32,0.1,44,0.86004,0.00976,3.2
shard3,32,0.1,45,0.8600800000000001,0.0098,3.2
shard3,32,0.1,46,0.8608,0.01052,3.2
shard3,32,0.1,47,0.85992,0.00964,3.2
shard3,32,0.1,48,0.85984,0.00956,3.2
shard3,32,0.1,49,0.86124,0.01096,3.2
shard3,32,0.1,50,0.86048,0.0102,3.2
shard3,32,0.1,51,0.85972,0.00944,3.2
shard3,32,0.1,52,0.8606400000000001,0.01036,3.2
shard3,32,0.1,53,0.8607600000000001,0.01048,3.2
shard3,32,0.1,54,0.8598,0.00952,3.2
shard3,32,0.1,55,0.86124,0.01096,3.2
shard3,32,0.1,56,0.86004,0.00976,3.2
shard3,32,0.1,57,0.85956,0.00928,3.2
shard3,32,0.1,58,0.85924,0.00896,3.2
shard3,32,0.1,59,0.86048,0.0102,3.2
shard3,32,0.1,60,0.86044,0.01016,3.2
shard3,32,0.1,61,0.85968,0.0094,3.2
shard3,32,0.1,62,0.8596400000000001,0.00936,3.2
shard3,32,0.1,63,0.86084,0.01056,3.2
shard3,32,0.1,64,0.86012,0.00984,3.2
shard3,32,0.1,65,0.8597600000000001,0.00948,3.2
shard3,32,0.1,66,0.85968,0.0094,3.2
shard3,32,0.1,67,0.86016,0.00988,3.2
shard3,32,0.1,68,0.8596400000000001,0.00936,3.2
shard3,32,0.1,69,0.86104,0.01076,3.2
shard3,32,0.1,70,0.86044,0.01016,3.2
shard3,32,0.1,71,0.8595200000000001,0.00924,3.2
shard3,32,0.1,72,0.86116,0.01088,3.2
shard3,32,0.1,73,0.86028,0.01,3.2
shard3,32,0.1,74,0.85992,0.00964,3.2
shard3,32,0.1,75,0.86048,0.0102,3.2
shard3,32,0.1,76,0.86036,0.01008,3.2
shard3,32,0.1,77,0.85972,0.00944,3.2
shard3,32,0.1,78,0.8605200000000001,0.01024,3.2
shard3,32,0.1,79,0.86,0.00972,3.2
shard3,32,0.1,80,0.8606,0.01032,3.2
shard3,32,0.1,81,0.86012,0.00984,3.2
shard3,32,0.1,82,0.8597600000000001,0.00948,3.2
shard3,32,0.1,83,0.8604,0.01012,3.2
shard3,32,0.1,84,0.86056,0.01028,3.2
shard3,32,0.1,85,0.8596,0.00932,3.2
shard3,32,0.1,86,0.86004,0.00976,3.2
shard3,32,0.1,87,0.86092,0.01064,3.2
shard3,32,0.1,88,0.85968,0.0094,3.2
shard3,32,0.1,89,0.8604,0.01012,3.2
shard3,32,0.1,90,0.8595200000000001,0.00924,3.2
shard3,32,0.1,91,0.85972,0.00944,3.2
shard3,32,0.1,92,0.8599600000000001,0.00968,3.2
shard3,32,0.1,93,0.85992,0.00964,3.2
shard3,32,0.1,94,0.86028,0.01,3.2
shard3,32,0.1,95,0.85904,0.00876,3.2
shard3,32,0.1,96,0.86028,0.01,3.2
shard3,32,0.1,97,0.86056,0.01028,3.2
shard3,32,0.1,98,0.85984,0.00956,3.2
shard3,32,0.1,99,0.86068,0.0104,3.2
shard3,32,0.25,0,0.8756400000000001,0.02536,8.0
shard3,32,0.25,1,0.8748,0.02452,8.0
shard3,32,0.25,2,0.8736,0.02332,8.0
shard3,32,0.25,3,0.8758,0.02552,8.0
shard3,32,0.25,4,0.87524,0.02496,8.0
shard3,32,0.25,5,0.8760800000000001,0.0258,8.0
shard3,32,0.25,6,0.876,0.02572,8.0
shard3,32,0.25,7,0.8752800000000001,0.025,8.0
shard3,32,0.25,8,0.87432,0.02404,8.0
shard3,32,0.25,9,0.87636,0.02608,8.0
shard3,32,0.25,10,0.87512,0.02484,8.0
shard3,32,0.25,11,0.8750800000000001,0.0248,8.0
shard3,32,0.25,12,0.87424,0.02396,8.0
shard3,32,0.25,13,0.87504,0.02476,8.0
shard3,32,0.25,14,0.87488,0.0246,8.0
shard3,32,0.25,15,0.8744000000000001,0.02412,8.0
shard3,32,0.25,16,0.8736400000000001,0.02336,8.0
shard3,32,0.25,17,0.87448,0.0242,8.0
shard3,32,0.25,18,0.87632,0.02604,8.0
shard3,32,0.25,19,0.87404,0.02376,8.0
shard3,32,0.25,20,0.8752800000000001,0.025,8.0
shard3,32,0.25,21,0.8756,0.02532,8.0
shard3,32,0.25,22,0.87412,0.02384,8.0
shard3,32,0.25,23,0.87316,0.02288,8.0
shard3,32,0.25,24,0.8744000000000001,0.02412,8.0
shard3,32,0.25,25,0.87416,0.02388,8.0
shard3,32,0.25,26,0.87424,0.02396,8.0
shard3,32,0.25,27,0.8736,0.02332,8.0
shard3,32,0.25,28,0.87516,0.02488,8.0
shard3,32,0.25,29,0.87416,0.02388,8.0
shard3,32,0.25,30,0.8746,0.02432,8.0
shard3,32,0.25,31,0.87488,0.0246,8.0
shard3,32,0.25,32,0.8739600000000001,0.02368,8.0
shard3,32,0.25,33,0.87544,0.02516,8.0
shard3,32,0.25,34,0.8755200000000001,0.02524,8.0
shard3,32,0.25,35,0.8756,0.02532,8.0
shard3,32,0.25,36,0.875,0.02472,8.0
shard3,32,0.25,37,0.87524,0.02496,8.0
shard3,32,0.25,38,0.8752800000000001,0.025,8.0
shard3,32,0.25,39,0.87468,0.0244,8.0
shard3,32,0.25,40,0.87556,0.02528,8.0
shard3,32,0.25,41,0.87388,0.0236,8.0
shard3,32,0.25,42,0.8746400000000001,0.02436,8.0
shard3,32,0.25,43,0.8738400000000001,0.02356,8.0
shard3,32,0.25,44,0.8739600000000001,0.02368,8.0
shard3,32,0.25,45,0.8742800000000001,0.024,8.0
shard3,32,0.25,46,0.8746400000000001,0.02436,8.0
shard3,32,0.25,47,0.8746400000000001,0.02436,8.0
shard3,32,0.25,48,0.87412,0.02384,8.0
shard3,32,0.25,49,0.87572,0.02544,8.0
shard3,32,0.25,50,0.87468,0.0244,8.0
shard3,32,0.25,51,0.8748,0.02452,8.0
shard3,32,0.25,52,0.8758,0.02552,8.0
shard3,32,0.25,53,0.87516,0.02488,8.0
shard3,32,0.25,54,0.87436,0.02408,8.0
shard3,32,0.25,55,0.87492,0.02464,8.0
shard3,32,0.25,56,0.87536,0.02508,8.0
shard3,32,0.25,57,0.87348,0.0232,8.0
shard3,32,0.25,58,0.87404,0.02376,8.0
shard3,32,0.25,59,0.8760800000000001,0.0258,8.0
shard3,32,0.25,60,0.87472,0.02444,8.0
shard3,32,0.25,61,0.87388,0.0236,8.0
shard3,32,0.25,62,0.8746400000000001,0.02436,8.0
shard3,32,0.25,63,0.87504,0.02476,8.0
shard3,32,0.25,64,0.87344,0.02316,8.0
shard3,32,0.25,65,0.8750800000000001,0.0248,8.0
shard3,32,0.25,66,0.8748,0.02452,8.0
shard3,32,0.25,67,0.8737600000000001,0.02348,8.0
shard3,32,0.25,68,0.8737600000000001,0.02348,8.0
shard3,32,0.25,69,0.8752000000000001,0.02492,8.0
shard3,32,0.25,70,0.8742800000000001,0.024,8.0
shard3,32,0.25,71,0.87432,0.02404,8.0
shard3,32,0.25,72,0.876,0.02572,8.0
shard3,32,0.25,73,0.8745200000000001,0.02424,8.0
shard3,32,0.25,74,0.8756,0.02532,8.0
shard3,32,0.25,75,0.87456,0.02428,8.0
shard3,32,0.25,76,0.8744000000000001,0.02412,8.0
shard3,32,0.25,77,0.87524,0.02496,8.0
shard3,32,0.25,78,0.87588,0.0256,8.0
shard3,32,0.25,79,0.87404,0.02376,8.0
shard3,32,0.25,80,0.87588,0.0256,8.0
shard3,32,0.25,81,0.87488,0.0246,8.0
shard3,32,0.25,82,0.87592,0.02564,8.0
shard3,32,0.25,83,0.87516,0.02488,8.0
shard3,32,0.25,84,0.8748400000000001,0.02456,8.0
shard3,32,0.25,85,0.87368,0.0234,8.0
shard3,32,0.25,86,0.87456,0.02428,8.0
shard3,32,0.25,87,0.87512,0.02484,8.0
shard3,32,0.25,88,0.8752800000000001,0.025,8.0
shard3,32,0.25,89,0.8756,0.02532,8.0
shard3,32,0.25,90,0.87504,0.02476,8.0
shard3,32,0.25,91,0.8748,0.02452,8.0
shard3,32,0.25,92,0.87544,0.02516,8.0
shard3,32,0.25,93,0.8744000000000001,0.02412,8.0
shard3,32,0.25,94,0.87476,0.02448,8.0
shard3,32,0.25,95,0.87444,0.02416,8.0
shard3,32,0.25,96,0.87616,0.02588,8.0
shard3,32,0.25,97,0.87592,0.02564,8.0
shard3,32,0.25,98,0.87532,0.02504,8.0
shard3,32,0.25,99,0.87504,0.02476,8.0
shard3,32,0.5,0,0.90008,0.0498,16.0
shard3,32,0.5,1,0.89936,0.04908,16.0
shard3,32,0.5,2,0.89692,0.04664,16.0
shard3,32,0.5,3,0.8994800000000001,0.0492,16.0
shard3,32,0.5,4,0.89824,0.04796,16.0
shard3,32,0.5,5,0.89968,0.0494,16.0
shard3,32,0.5,6,0.89912,0.04884,16.0
shard3,32,0.5,7,0.90044,0.05016,16.0
shard3,32,0.5,8,0.8994,0.04912,16.0
shard3,32,0.5,9,0.8991600000000001,0.04888,16.0
shard3,32,0.5,10,0.89868,0.0484,16.0
shard3,32,0.5,11,0.89968,0.0494,16.0
shard3,32,0.5,12,0.9002,0.04992,16.0
shard3,32,0.5,13,0.89964,0.04936,16.0
shard3,32,0.5,14,0.898,0.04772,16.0
shard3,32,0.5,15,0.9004800000000001,0.0502,16.0
shard3,32,0.5,16,0.89864,0.04836,16.0
shard3,32,0.5,17,0.89876,0.04848,16.0
shard3,32,0.5,18,0.89988,0.0496,16.0
shard3,32,0.5,19,0.89788,0.0476,16.0
shard3,32,0.5,20,0.90044,0.05016,16.0
shard3,32,0.5,21,0.8988400000000001,0.04856,16.0
shard3,32,0.5,22,0.89844,0.04816,16.0
shard3,32,0.5,23,0.8999600000000001,0.04968,16.0
shard3,32,0.5,24,0.89976,0.04948,16.0
shard3,32,0.5,25,0.89852,0.04824,16.0
shard3,32,0.5,26,0.8991600000000001,0.04888,16.0
shard3,32,0.5,27,0.8986000000000001,0.04832,16.0
shard3,32,0.5,28,0.8994800000000001,0.0492,16.0
shard3,32,0.5,29,0.8978,0.04752,16.0
shard3,32,0.5,30,0.90012,0.04984,16.0
shard3,32,0.5,31,0.89956,0.04928,16.0
shard3,32,0.5,32,0.8994,0.04912,16.0
shard3,32,0.5,33,0.90056,0.05028,16.0
shard3,32,0.5,34,0.90156,0.05128,16.0
shard3,32,0.5,35,0.90032,0.05004,16.0
shard3,32,0.5,36,0.8991600000000001,0.04888,16.0
shard3,32,0.5,37,0.9001600000000001,0.04988,16.0
shard3,32,0.5,38,0.9008,0.05052,16.0
shard3,32,0.5,39,0.8991600000000001,0.04888,16.0
shard3,32,0.5,40,0.9008,0.05052,16.0
shard3,32,0.5,41,0.89788,0.0476,16.0
shard3,32,0.5,42,0.8988400000000001,0.04856,16.0
shard3,32,0.5,43,0.89932,0.04904,16.0
shard3,32,0.5,44,0.8987200000000001,0.04844,16.0
shard3,32,0.5,45,0.89832,0.04804,16.0
shard3,32,0.5,46,0.901,0.05072,16.0
shard3,32,0.5,47,0.89908,0.0488,16.0
shard3,32,0.5,48,0.9002800000000001,0.05,16.0
shard3,32,0.5,49,0.9000400000000001,0.04976,16.0
shard3,32,0.5,50,0.8998,0.04952,16.0
shard3,32,0.5,51,0.89856,0.04828,16.0
shard3,32,0.5,52,0.90032,0.05004,16.0
shard3,32,0.5,53,0.89792,0.04764,16.0
shard3,32,0.5,54,0.8999600000000001,0.04968,16.0
shard3,32,0.5,55,0.8988400000000001,0.04856,16.0
shard3,32,0.5,56,0.90156,0.05128,16.0
shard3,32,0.5,57,0.8994800000000001,0.0492,16.0
shard3,32,0.5,58,0.89768,0.0474,16.0
shard3,32,0.5,59,0.9002,0.04992,16.0
shard3,32,0.5,60,0.89924,0.04896,16.0
shard3,32,0.5,61,0.899,0.04872,16.0
shard3,32,0.5,62,0.899,0.04872,16.0
shard3,32,0.5,63,0.89812,0.04784,16.0
shard3,32,0.5,64,0.89952,0.04924,16.0
shard3,32,0.5,65,0.8994800000000001,0.0492,16.0
shard3,32,0.5,66,0.8990400000000001,0.04876,16.0
shard3,32,0.5,67,0.89852,0.04824,16.0
shard3,32,0.5,68,0.89888,0.0486,16.0
shard3,32,0.5,69,0.8999600000000001,0.04968,16.0
shard3,32,0.5,70,0.8982800000000001,0.048,16.0
shard3,32,0.5,71,0.89864,0.04836,16.0
shard3,32,0.5,72,0.8998400000000001,0.04956,16.0
shard3,32,0.5,73,0.89988,0.0496,16.0
shard3,32,0.5,74,0.8999600000000001,0.04968,16.0
shard3,32,0.5,75,0.89952,0.04924,16.0
shard3,32,0.5,76,0.9002800000000001,0.05,16.0
shard3,32,0.5,77,0.89988,0.0496,16.0
shard3,32,0.5,78,0.90032,0.05004,16.0
shard3,32,0.5,79,0.898,0.04772,16.0
shard3,32,0.5,80,0.90044,0.05016,16.0
shard3,32,0.5,81,0.89868,0.0484,16.0
shard3,32,0.5,82,0.90124,0.05096,16.0
shard3,32,0.5,83,0.89908,0.0488,16.0
shard3,32,0.5,84,0.89952,0.04924,16.0
shard3,32,0.5,85,0.8982800000000001,0.048,16.0
shard3,32,0.5,86,0.8982800000000001,0.048,16.0
shard3,32,0.5,87,0.9006000000000001,0.05032,16.0
shard3,32,0.5,88,0.90032,0.05004,16.0
shard3,32,0.5,89,0.89924,0.04896,16.0
shard3,32,0.5,90,0.8999600000000001,0.04968,16.0
shard3,32,0.5,91,0.8988,0.04852,16.0
shard3,32,0.5,92,0.8999600000000001,0.04968,16.0
shard3,32,0.5,93,0.8988400000000001,0.04856,16.0
shard3,32,0.5,94,0.89956,0.04928,16.0
shard3,32,0.5,95,0.89932,0.04904,16.0
shard3,32,0.5,96,0.9,0.04972,16.0
shard3,32,0.5,97,0.89936,0.04908,16.0
shard3,32,0.5,98,0.89932,0.04904,16.0
shard3,32,0.5,99,0.8998400000000001,0.04956,16.0
shard3,64,0.1,0,0.85984,0.00956,6.4
shard3,64,0.1,1,0.86044,0.01016,6.4
shard3,64,0.1,2,0.85956,0.00928,6.4
shard3,64,0.1,3,0.86048,0.0102,6.4
shard3,64,0.1,4,0.85984,0.00956,6.4
shard3,64,0.1,5,0.8608,0.01052,6.4
shard3,64,0.1,6,0.86068,0.0104,6.4
shard3,64,0.1,7,0.8607600000000001,0.01048,6.4
shard3,64,0.1,8,0.85944,0.00916,6.4
shard3,64,0.1,9,0.8603200000000001,0.01004,6.4
shard3,64,0.1,10,0.86028,0.01,6.4
shard3,64,0.1,11,0.86024,0.00996,6.4
shard3,64,0.1,12,0.8599600000000001,0.00968,6.4
shard3,64,0.1,13,0.85992,0.00964,6.4
shard3,64,0.1,14,0.8606,0.01032,6.4
shard3,64,0.1,15,0.85972,0.00944,6.4
shard3,64,0.1,16,0.85944,0.00916,6.4
shard3,64,0.1,17,0.85992,0.00964,6.4
shard3,64,0.1,18,0.8607600000000001,0.01048,6.4
shard3,64,0.1,19,0.86024,0.00996,6.4
shard3,64,0.1,20,0.86028,0.01,6.4
shard3,64,0.1,21,0.86036,0.01008,6.4
shard3,64,0.1,22,0.8598,0.00952,6.4
shard3,64,0.1,23,0.85892,0.00864,6.4
shard3,64,0.1,24,0.8595200000000001,0.00924,6.4
shard3,64,0.1,25,0.86004,0.00976,6.4
shard3,64,0.1,26,0.8606,0.01032,6.4
shard3,64,0.1,27,0.85972,0.00944,6.4
shard3,64,0.1,28,0.85956,0.00928,6.4
shard3,64,0.1,29,0.8596,0.00932,6.4
shard3,64,0.1,30,0.85928,0.009,6.4
shard3,64,0.1,31,0.8598800000000001,0.0096,6.4
shard3,64,0.1,32,0.86024,0.00996,6.4
shard3,64,0.1,33,0.86056,0.01028,6.4
shard3,64,0.1,34,0.8605200000000001,0.01024,6.4
shard3,64,0.1,35,0.8604,0.01012,6.4
shard3,64,0.1,36,0.861,0.01072,6.4
shard3,64,0.1,37,0.8600800000000001,0.0098,6.4
shard3,64,0.1,38,0.8596400000000001,0.00936,6.4
shard3,64,0.1,39,0.8593200000000001,0.00904,6.4
shard3,64,0.1,40,0.86024,0.00996,6.4
shard3,64,0.1,41,0.85944,0.00916,6.4
shard3,64,0.1,42,0.86012,0.00984,6.4
shard3,64,0.1,43,0.85936,0.00908,6.4
shard3,64,0.1,44,0.86004,0.00976,6.4
shard3,64,0.1,45,0.86012,0.00984,6.4
shard3,64,0.1,46,0.8608,0.01052,6.4
shard3,64,0.1,47,0.85992,0.00964,6.4
shard3,64,0.1,48,0.85984,0.00956,6.4
shard3,64,0.1,49,0.86124,0.01096,6.4
shard3,64,0.1,50,0.86048,0.0102,6.4
shard3,64,0.1,51,0.8597600000000001,0.00948,6.4
shard3,64,0.1,52,0.8606400000000001,0.01036,6.4
shard3,64,0.1,53,0.8607600000000001,0.01048,6.4
shard3,64,0.1,54,0.8598,0.00952,6.4
shard3,64,0.1,55,0.86124,0.01096,6.4
shard3,64,0.1,56,0.8600800000000001,0.0098,6.4
shard3,64,0.1,57,0.85956,0.00928,6.4
shard3,64,0.1,58,0.85924,0.00896,6.4
shard3,64,0.1,59,0.8605200000000001,0.01024,6.4
shard3,64,0.1,60,0.86048,0.0102,6.4
shard3,64,0.1,61,0.85968,0.0094,6.4
shard3,64,0.1,62,0.85968,0.0094,6.4
shard3,64,0.1,63,0.8608800000000001,0.0106,6.4
shard3,64,0.1,64,0.86012,0.00984,6.4
shard3,64,0.1,65,0.8598,0.00952,6.4
shard3,64,0.1,66,0.85968,0.0094,6.4
shard3,64,0.1,67,0.86016,0.00988,6.4
shard3,64,0.1,68,0.8596400000000001,0.00936,6.4
shard3,64,0.1,69,0.86104,0.01076,6.4
shard3,64,0.1,70,0.86048,0.0102,6.4
shard3,64,0.1,71,0.8595200000000001,0.00924,6.4
shard3,64,0.1,72,0.86116,0.01088,6.4
shard3,64,0.1,73,0.86036,0.01008,6.4
shard3,64,0.1,74,0.85992,0.00964,6.4
shard3,64,0.1,75,0.86048,0.0102,6.4
shard3,64,0.1,76,0.86036,0.01008,6.4
shard3,64,0.1,77,0.85972,0.00944,6.4
shard3,64,0.1,78,0.8605200000000001,0.01024,6.4
shard3,64,0.1,79,0.86004,0.00976,6.4
shard3,64,0.1,80,0.8606,0.01032,6.4
shard3,64,0.1,81,0.86012,0.00984,6.4
