model,scope,descriptor,target,bin,queries,descriptor_mean,target_mean
R4-I1,oracle1,relative_boundary_margin,observed_loss,1,713,0.0017844618110237447,0.1458625525946704
R4-I1,oracle1,relative_boundary_margin,observed_loss,2,714,0.003153385600025454,0.1396358543417367
R4-I1,oracle1,relative_boundary_margin,observed_loss,3,713,0.004751690033926441,0.1402524544179523
R4-I1,oracle1,relative_boundary_margin,observed_loss,4,714,0.00664727244656016,0.1334733893557423
R4-I1,oracle1,relative_boundary_margin,observed_loss,5,714,0.008847080674809254,0.12731092436974792
R4-I1,oracle1,relative_boundary_margin,observed_loss,6,713,0.011578542896355525,0.11430575035063113
R4-I1,oracle1,relative_boundary_margin,observed_loss,7,713,0.015454061296813313,0.11711079943899018
R4-I1,oracle1,relative_boundary_margin,observed_loss,8,714,0.0216283522100756,0.08893557422969188
R4-I1,oracle1,relative_boundary_margin,observed_loss,9,714,0.04346876016661628,0.059103641456582624
R4-I1,oracle1,relative_boundary_margin,null_mean_loss,0,714,0.0005520573831034551,0.1902549019607843
R4-I1,oracle1,relative_boundary_margin,null_mean_loss,1,713,0.0017844618110237447,0.1815876577840112
R4-I1,oracle1,relative_boundary_margin,null_mean_loss,2,714,0.003153385600025454,0.17731932773109244
R4-I1,oracle1,relative_boundary_margin,null_mean_loss,3,713,0.004751690033926441,0.1773688639551192
R4-I1,oracle1,relative_boundary_margin,null_mean_loss,4,714,0.00664727244656016,0.17049859943977588
R4-I1,oracle1,relative_boundary_margin,null_mean_loss,5,714,0.008847080674809254,0.16350420168067226
R4-I1,oracle1,relative_boundary_margin,null_mean_loss,6,713,0.011578542896355525,0.15685834502103788
R4-I1,oracle1,relative_boundary_margin,null_mean_loss,7,713,0.015454061296813313,0.14821598877980363
R4-I1,oracle1,relative_boundary_margin,null_mean_loss,8,714,0.0216283522100756,0.13260504201680673
R4-I1,oracle1,relative_boundary_margin,null_mean_loss,9,714,0.04346876016661628,0.09876470588235295
R4-I1,oracle1,relative_boundary_margin,excess_loss,0,714,0.0005520573831034551,-0.03577310924369747
R4-I1,oracle1,relative_boundary_margin,excess_loss,1,713,0.0017844618110237447,-0.03572510518934081
R4-I1,oracle1,relative_boundary_margin,excess_loss,2,714,0.003153385600025454,-0.03768347338935573
R4-I1,oracle1,relative_boundary_margin,excess_loss,3,713,0.004751690033926441,-0.03711640953716689
R4-I1,oracle1,relative_boundary_margin,excess_loss,4,714,0.00664727244656016,-0.0370252100840336
R4-I1,oracle1,relative_boundary_margin,excess_loss,5,714,0.008847080674809254,-0.03619327731092436
R4-I1,oracle1,relative_boundary_margin,excess_loss,6,713,0.011578542896355525,-0.04255259467040672
R4-I1,oracle1,relative_boundary_margin,excess_loss,7,713,0.015454061296813313,-0.031105189340813456
R4-I1,oracle1,relative_boundary_margin,excess_loss,8,714,0.0216283522100756,-0.043669467787114835
R4-I1,oracle1,relative_boundary_margin,excess_loss,9,714,0.04346876016661628,-0.039661064425770304
R4-I1,oracle1,relative_span_r2,observed_loss,0,714,0.007444238198527604,0.18109243697478994
R4-I1,oracle1,relative_span_r2,observed_loss,1,713,0.013208135870867242,0.16297335203366062
R4-I1,oracle1,relative_span_r2,observed_loss,2,714,0.017488781020939145,0.14985994397759103
R4-I1,oracle1,relative_span_r2,observed_loss,3,713,0.02140046031956022,0.13983169705469847
R4-I1,oracle1,relative_span_r2,observed_loss,4,714,0.025701731920459787,0.1310924369747899
R4-I1,oracle1,relative_span_r2,observed_loss,5,713,0.030390644147044656,0.11837307152875176
R4-I1,oracle1,relative_span_r2,observed_loss,6,714,0.03594141710060397,0.10658263305322128
R4-I1,oracle1,relative_span_r2,observed_loss,7,713,0.043415543948234735,0.09256661991584852
R4-I1,oracle1,relative_span_r2,observed_loss,8,714,0.0550527590911783,0.08235294117647059
R4-I1,oracle1,relative_span_r2,observed_loss,9,714,0.09546235807200631,0.0557422969187675
R4-I1,oracle1,relative_span_r2,null_mean_loss,0,714,0.007444238198527604,0.2189719887955182
R4-I1,oracle1,relative_span_r2,null_mean_loss,1,713,0.013208135870867242,0.20089761570827486
R4-I1,oracle1,relative_span_r2,null_mean_loss,2,714,0.017488781020939145,0.18929691876750698
R4-I1,oracle1,relative_span_r2,null_mean_loss,3,713,0.02140046031956022,0.1774361851332398
R4-I1,oracle1,relative_span_r2,null_mean_loss,4,714,0.025701731920459787,0.16622408963585433
R4-I1,oracle1,relative_span_r2,null_mean_loss,5,713,0.030390644147044656,0.15822159887798035
R4-I1,oracle1,relative_span_r2,null_mean_loss,6,714,0.03594141710060397,0.14634733893557422
R4-I1,oracle1,relative_span_r2,null_mean_loss,7,713,0.043415543948234735,0.1315063113604488
R4-I1,oracle1,relative_span_r2,null_mean_loss,8,714,0.0550527590911783,0.11759663865546219
R4-I1,oracle1,relative_span_r2,null_mean_loss,9,714,0.09546235807200631,0.090484593837535
R4-I1,oracle1,relative_span_r2,excess_loss,0,714,0.007444238198527604,-0.03787955182072829
R4-I1,oracle1,relative_span_r2,excess_loss,1,713,0.013208135870867242,-0.037924263674614295
R4-I1,oracle1,relative_span_r2,excess_loss,2,714,0.017488781020939145,-0.03943697478991596
R4-I1,oracle1,relative_span_r2,excess_loss,3,713,0.02140046031956022,-0.037604488078541366
R4-I1,oracle1,relative_span_r2,excess_loss,4,714,0.025701731920459787,-0.03513165266106442
R4-I1,oracle1,relative_span_r2,excess_loss,5,713,0.030390644147044656,-0.0398485273492286
R4-I1,oracle1,relative_span_r2,excess_loss,6,714,0.03594141710060397,-0.03976470588235293
R4-I1,oracle1,relative_span_r2,excess_loss,7,713,0.043415543948234735,-0.03893969144460027
R4-I1,oracle1,relative_span_r2,excess_loss,8,714,0.0550527590911783,-0.03524369747899159
R4-I1,oracle1,relative_span_r2,excess_loss,9,714,0.09546235807200631,-0.034742296918767505
R4-I1,oracle1,local_distance_concentration,observed_loss,0,714,0.17415372972316293,0.16554621848739495
R4-I1,oracle1,local_distance_concentration,observed_loss,1,713,0.23249673957889125,0.1364656381486676
R4-I1,oracle1,local_distance_concentration,observed_loss,2,714,0.275093510600203,0.12899159663865545
R4-I1,oracle1,local_distance_concentration,observed_loss,3,713,0.3206459961303918,0.1267882187938289
R4-I1,oracle1,local_distance_concentration,observed_loss,4,714,0.3705724715693567,0.12170868347338937
R4-I1,oracle1,local_distance_concentration,observed_loss,5,714,0.43161837960193383,0.11960784313725491
R4-I1,oracle1,local_distance_concentration,observed_loss,6,713,0.5188151899160848,0.11486676016830295
R4-I1,oracle1,local_distance_concentration,observed_loss,7,713,0.6972444818954177,0.10953716690042077
R4-I1,oracle1,local_distance_concentration,observed_loss,8,714,1.1891630546985006,0.10098039215686273
R4-I1,oracle1,local_distance_concentration,observed_loss,9,714,4.465484545137179,0.09593837535014006
R4-I1,oracle1,local_distance_concentration,null_mean_loss,0,714,0.17415372972316293,0.20624089635854337
R4-I1,oracle1,local_distance_concentration,null_mean_loss,1,713,0.23249673957889125,0.18141093969144462
R4-I1,oracle1,local_distance_concentration,null_mean_loss,2,714,0.275093510600203,0.16893277310924368
R4-I1,oracle1,local_distance_concentration,null_mean_loss,3,713,0.3206459961303918,0.1623758765778401
R4-I1,oracle1,local_distance_concentration,null_mean_loss,4,714,0.3705724715693567,0.16061064425770308
R4-I1,oracle1,local_distance_concentration,null_mean_loss,5,714,0.43161837960193383,0.15435574229691879
R4-I1,oracle1,local_distance_concentration,null_mean_loss,6,713,0.5188151899160848,0.1531977559607293
R4-I1,oracle1,local_distance_concentration,null_mean_loss,7,713,0.6972444818954177,0.14494249649368862
R4-I1,oracle1,local_distance_concentration,null_mean_loss,8,714,1.1891630546985006,0.13816806722689076
R4-I1,oracle1,local_distance_concentration,null_mean_loss,9,714,4.465484545137179,0.12671148459383755
R4-I1,oracle1,local_distance_concentration,excess_loss,0,714,0.17415372972316293,-0.04069467787114846
R4-I1,oracle1,local_distance_concentration,excess_loss,1,713,0.23249673957889125,-0.04494530154277699
R4-I1,oracle1,local_distance_concentration,excess_loss,2,714,0.275093510600203,-0.03994117647058822
R4-I1,oracle1,local_distance_concentration,excess_loss,3,713,0.3206459961303918,-0.03558765778401121
R4-I1,oracle1,local_distance_concentration,excess_loss,4,714,0.3705724715693567,-0.03890196078431371
R4-I1,oracle1,local_distance_concentration,excess_loss,5,714,0.43161837960193383,-0.03474789915966386
R4-I1,oracle1,local_distance_concentration,excess_loss,6,713,0.5188151899160848,-0.03833099579242635
R4-I1,oracle1,local_distance_concentration,excess_loss,7,713,0.6972444818954177,-0.03540532959326787
R4-I1,oracle1,local_distance_concentration,excess_loss,8,714,1.1891630546985006,-0.037187675070028
R4-I1,oracle1,local_distance_concentration,excess_loss,9,714,4.465484545137179,-0.030773109243697472
R4-I1,oracle1,candidate_count,observed_loss,0,713,529.6115007012622,0.12861150070126226
R4-I1,oracle1,candidate_count,observed_loss,1,713,723.0280504908836,0.11711079943899018
R4-I1,oracle1,candidate_count,observed_loss,2,711,842.7834036568214,0.12264416315049227
R4-I1,oracle1,candidate_count,observed_loss,3,714,928.9397759103641,0.12296918767507005
R4-I1,oracle1,candidate_count,observed_loss,4,706,996.114730878187,0.1257790368271955
R4-I1,oracle1,candidate_count,observed_loss,5,716,1054.06843575419,0.1153631284916201
R4-I1,oracle1,candidate_count,observed_loss,6,708,1105.5579096045199,0.12033898305084746
R4-I1,oracle1,candidate_count,observed_loss,7,719,1155.4158553546592,0.12308762169680111
R4-I1,oracle1,candidate_count,observed_loss,8,715,1209.758041958042,0.12489510489510491
R4-I1,oracle1,candidate_count,observed_loss,9,721,1310.5617198335644,0.11969486823855757
R4-I1,oracle1,candidate_count,null_mean_loss,0,713,529.6115007012622,0.17449368863955123
R4-I1,oracle1,candidate_count,null_mean_loss,1,713,723.0280504908836,0.15388779803646563
R4-I1,oracle1,candidate_count,null_mean_loss,2,711,842.7834036568214,0.15396061884669482
R4-I1,oracle1,candidate_count,null_mean_loss,3,714,928.9397759103641,0.1576078431372549
R4-I1,oracle1,candidate_count,null_mean_loss,4,706,996.114730878187,0.16109631728045326
R4-I1,oracle1,candidate_count,null_mean_loss,5,716,1054.06843575419,0.15487709497206703
R4-I1,oracle1,candidate_count,null_mean_loss,6,708,1105.5579096045199,0.1568276836158192
R4-I1,oracle1,candidate_count,null_mean_loss,7,719,1155.4158553546592,0.1625757997218359
R4-I1,oracle1,candidate_count,null_mean_loss,8,715,1209.758041958042,0.15735664335664334
R4-I1,oracle1,candidate_count,null_mean_loss,9,721,1310.5617198335644,0.16419140083217754
R4-I1,oracle1,candidate_count,excess_loss,0,713,529.6115007012622,-0.04588218793828892
R4-I1,oracle1,candidate_count,excess_loss,1,713,723.0280504908836,-0.03677699859747545
R4-I1,oracle1,candidate_count,excess_loss,2,711,842.7834036568214,-0.031316455696202526
R4-I1,oracle1,candidate_count,excess_loss,3,714,928.9397759103641,-0.034638655462184864
R4-I1,oracle1,candidate_count,excess_loss,4,706,996.114730878187,-0.035317280453257785
R4-I1,oracle1,candidate_count,excess_loss,5,716,1054.06843575419,-0.03951396648044692
R4-I1,oracle1,candidate_count,excess_loss,6,708,1105.5579096045199,-0.03648870056497174
R4-I1,oracle1,candidate_count,excess_loss,7,719,1155.4158553546592,-0.039488178025034765
R4-I1,oracle1,candidate_count,excess_loss,8,715,1209.758041958042,-0.03246153846153845
R4-I1,oracle1,candidate_count,excess_loss,9,721,1310.5617198335644,-0.044496532593619964
R4-I1,oracle1,d1,observed_loss,0,714,7201.217086834734,0.119187675070028
R4-I1,oracle1,d1,observed_loss,1,713,14859.0603085554,0.11542776998597475
R4-I1,oracle1,d1,observed_loss,2,713,21055.138849929874,0.12300140252454418
R4-I1,oracle1,d1,observed_loss,3,714,26410.558823529413,0.1215686274509804
R4-I1,oracle1,d1,observed_loss,4,714,31311.18767507003,0.11666666666666668
R4-I1,oracle1,d1,observed_loss,5,714,35850.73949579832,0.12605042016806722
R4-I1,oracle1,d1,observed_loss,6,713,40443.381486676015,0.12636746143057503
R4-I1,oracle1,d1,observed_loss,7,713,45533.92847124825,0.12440392706872373
R4-I1,oracle1,d1,observed_loss,8,714,51394.13585434174,0.12142857142857143
R4-I1,oracle1,d1,observed_loss,9,714,62996.31932773109,0.12633053221288515
R4-I1,oracle1,d1,null_mean_loss,0,714,7201.217086834734,0.16574229691876752
R4-I1,oracle1,d1,null_mean_loss,1,713,14859.0603085554,0.15182328190743338
R4-I1,oracle1,d1,null_mean_loss,2,713,21055.138849929874,0.15707152875175315
R4-I1,oracle1,d1,null_mean_loss,3,714,26410.558823529413,0.15519607843137254
R4-I1,oracle1,d1,null_mean_loss,4,714,31311.18767507003,0.15846498599439773
R4-I1,oracle1,d1,null_mean_loss,5,714,35850.73949579832,0.16333053221288515
R4-I1,oracle1,d1,null_mean_loss,6,713,40443.381486676015,0.16088078541374473
R4-I1,oracle1,d1,null_mean_loss,7,713,45533.92847124825,0.1617391304347826
R4-I1,oracle1,d1,null_mean_loss,8,714,51394.13585434174,0.15831652661064424
R4-I1,oracle1,d1,null_mean_loss,9,714,62996.31932773109,0.1643669467787115
R4-I1,oracle1,d1,excess_loss,0,714,7201.217086834734,-0.046554621848739486
R4-I1,oracle1,d1,excess_loss,1,713,14859.0603085554,-0.036395511921458616
R4-I1,oracle1,d1,excess_loss,2,713,21055.138849929874,-0.034070126227208966
R4-I1,oracle1,d1,excess_loss,3,714,26410.558823529413,-0.033627450980392146
R4-I1,oracle1,d1,excess_loss,4,714,31311.18767507003,-0.041798319327731086
R4-I1,oracle1,d1,excess_loss,5,714,35850.73949579832,-0.03728011204481792
R4-I1,oracle1,d1,excess_loss,6,713,40443.381486676015,-0.0345133239831697
R4-I1,oracle1,d1,excess_loss,7,713,45533.92847124825,-0.037335203366058896
R4-I1,oracle1,d1,excess_loss,8,714,51394.13585434174,-0.03688795518207282
R4-I1,oracle1,d1,excess_loss,9,714,62996.31932773109,-0.03803641456582632
R4-I1,oracle1,dk,observed_loss,0,714,15915.932773109243,0.13725490196078433
R4-I1,oracle1,dk,observed_loss,1,713,27816.34221598878,0.1297335203366059
R4-I1,oracle1,dk,observed_loss,2,714,34484.815126050424,0.11792717086834734
R4-I1,oracle1,dk,observed_loss,3,713,39892.35624123422,0.11977559607293128
R4-I1,oracle1,dk,observed_loss,4,714,44724.296918767504,0.1235294117647059
R4-I1,oracle1,dk,observed_loss,5,713,49521.13884992988,0.11991584852734923
R4-I1,oracle1,dk,observed_loss,6,714,54149.182072829135,0.12198879551820728
R4-I1,oracle1,dk,observed_loss,7,713,58850.0,0.11486676016830295
R4-I1,oracle1,dk,observed_loss,8,714,65176.39355742297,0.1169467787114846
R4-I1,oracle1,dk,observed_loss,9,714,77237.81792717087,0.1184873949579832
R4-I1,oracle1,dk,null_mean_loss,0,714,15915.932773109243,0.18987394957983192
R4-I1,oracle1,dk,null_mean_loss,1,713,27816.34221598878,0.16515287517531554
R4-I1,oracle1,dk,null_mean_loss,2,714,34484.815126050424,0.1573109243697479
R4-I1,oracle1,dk,null_mean_loss,3,713,39892.35624123422,0.15787938288920056
R4-I1,oracle1,dk,null_mean_loss,4,714,44724.296918767504,0.15846218487394959
R4-I1,oracle1,dk,null_mean_loss,5,713,49521.13884992988,0.15479102384291724
R4-I1,oracle1,dk,null_mean_loss,6,714,54149.182072829135,0.15466946778711485
R4-I1,oracle1,dk,null_mean_loss,7,713,58850.0,0.15259467040673208
R4-I1,oracle1,dk,null_mean_loss,8,714,65176.39355742297,0.15440616246498598
R4-I1,oracle1,dk,null_mean_loss,9,714,77237.81792717087,0.15178991596638655
R4-I1,oracle1,dk,excess_loss,0,714,15915.932773109243,-0.05261904761904762
R4-I1,oracle1,dk,excess_loss,1,713,27816.34221598878,-0.035419354838709664
R4-I1,oracle1,dk,excess_loss,2,714,34484.815126050424,-0.039383753501400554
R4-I1,oracle1,dk,excess_loss,3,713,39892.35624123422,-0.038103786816269275
R4-I1,oracle1,dk,excess_loss,4,714,44724.296918767504,-0.03493277310924369
R4-I1,oracle1,dk,excess_loss,5,713,49521.13884992988,-0.03487517531556801
R4-I1,oracle1,dk,excess_loss,6,714,54149.182072829135,-0.03268067226890755
R4-I1,oracle1,dk,excess_loss,7,713,58850.0,-0.03772791023842916
R4-I1,oracle1,dk,excess_loss,8,714,65176.39355742297,-0.03745938375350139
R4-I1,oracle1,dk,excess_loss,9,714,77237.81792717087,-0.033302521008403356
R4-I1,oracle1,dk_plus_1,observed_loss,0,714,16179.638655462184,0.13879551820728292
R4-I1,oracle1,dk_plus_1,observed_loss,1,713,28205.535764375876,0.12945301542777
R4-I1,oracle1,dk_plus_1,observed_loss,2,714,34943.88515406162,0.11918767507002802
R4-I1,oracle1,dk_plus_1,observed_loss,3,713,40351.58765778401,0.12145862552594669
R4-I1,oracle1,dk_plus_1,observed_loss,4,714,45230.13585434174,0.1219887955182073
R4-I1,oracle1,dk_plus_1,observed_loss,5,713,50033.85133239831,0.12215988779803648
R4-I1,oracle1,dk_plus_1,observed_loss,6,713,54689.54838709677,0.12075736325385693
R4-I1,oracle1,dk_plus_1,observed_loss,7,714,59417.60364145658,0.11260504201680673
R4-I1,oracle1,dk_plus_1,observed_loss,8,714,65834.61904761905,0.11582633053221289
R4-I1,oracle1,dk_plus_1,observed_loss,9,714,77956.36694677871,0.11820728291316528
R4-I1,oracle1,dk_plus_1,null_mean_loss,0,714,16179.638655462184,0.19180952380952382
R4-I1,oracle1,dk_plus_1,null_mean_loss,1,713,28205.535764375876,0.16566058906030853
R4-I1,oracle1,dk_plus_1,null_mean_loss,2,714,34943.88515406162,0.1577058823529412
R4-I1,oracle1,dk_plus_1,null_mean_loss,3,713,40351.58765778401,0.15853856942496494
R4-I1,oracle1,dk_plus_1,null_mean_loss,4,714,45230.13585434174,0.15796078431372548
R4-I1,oracle1,dk_plus_1,null_mean_loss,5,713,50033.85133239831,0.15575876577840114
R4-I1,oracle1,dk_plus_1,null_mean_loss,6,713,54689.54838709677,0.15438709677419354
R4-I1,oracle1,dk_plus_1,null_mean_loss,7,714,59417.60364145658,0.15128851540616245
R4-I1,oracle1,dk_plus_1,null_mean_loss,8,714,65834.61904761905,0.15344257703081232
R4-I1,oracle1,dk_plus_1,null_mean_loss,9,714,77956.36694677871,0.15038375350140054
R4-I1,oracle1,dk_plus_1,excess_loss,0,714,16179.638655462184,-0.05301400560224089
R4-I1,oracle1,dk_plus_1,excess_loss,1,713,28205.535764375876,-0.036207573632538556
R4-I1,oracle1,dk_plus_1,excess_loss,2,714,34943.88515406162,-0.03851820728291316
R4-I1,oracle1,dk_plus_1,excess_loss,3,713,40351.58765778401,-0.037079943899018225
R4-I1,oracle1,dk_plus_1,excess_loss,4,714,45230.13585434174,-0.035971988795518196
R4-I1,oracle1,dk_plus_1,excess_loss,5,713,50033.85133239831,-0.03359887798036464
R4-I1,oracle1,dk_plus_1,excess_loss,6,713,54689.54838709677,-0.033629733520336595
R4-I1,oracle1,dk_plus_1,excess_loss,7,714,59417.60364145658,-0.03868347338935573
R4-I1,oracle1,dk_plus_1,excess_loss,8,714,65834.61904761905,-0.03761624649859944
R4-I1,oracle1,dk_plus_1,excess_loss,9,714,77956.36694677871,-0.032176470588235286
R4-I1,oracle1,d20,observed_loss,0,714,17912.050420168067,0.14187675070028014
R4-I1,oracle1,d20,observed_loss,1,713,30581.133239831695,0.12945301542777
R4-I1,oracle1,d20,observed_loss,2,714,37650.448179271705,0.12352941176470589
R4-I1,oracle1,d20,observed_loss,3,713,43291.98036465638,0.11977559607293128
R4-I1,oracle1,d20,observed_loss,4,714,48348.62324929972,0.12128851540616248
R4-I1,oracle1,d20,observed_loss,5,714,53359.74649859944,0.12366946778711486
R4-I1,oracle1,d20,observed_loss,6,713,58151.35764375877,0.12047685834502105
R4-I1,oracle1,d20,observed_loss,7,713,63137.09396914446,0.10911640953716692
R4-I1,oracle1,d20,observed_loss,8,714,69688.00420168067,0.11568627450980391
R4-I1,oracle1,d20,observed_loss,9,714,82516.08403361344,0.11554621848739496
R4-I1,oracle1,d20,null_mean_loss,0,714,17912.050420168067,0.19500840336134453
R4-I1,oracle1,d20,null_mean_loss,1,713,30581.133239831695,0.16683870967741934
R4-I1,oracle1,d20,null_mean_loss,2,714,37650.448179271705,0.16171988795518205
R4-I1,oracle1,d20,null_mean_loss,3,713,43291.98036465638,0.15952594670406733
R4-I1,oracle1,d20,null_mean_loss,4,714,48348.62324929972,0.1553081232492997
R4-I1,oracle1,d20,null_mean_loss,5,714,53359.74649859944,0.15782072829131652
R4-I1,oracle1,d20,null_mean_loss,6,713,58151.35764375877,0.15413183730715285
R4-I1,oracle1,d20,null_mean_loss,7,713,63137.09396914446,0.14762692847124825
R4-I1,oracle1,d20,null_mean_loss,8,714,69688.00420168067,0.15210084033613444
R4-I1,oracle1,d20,null_mean_loss,9,714,82516.08403361344,0.14684593837535015
R4-I1,oracle1,d20,excess_loss,0,714,17912.050420168067,-0.05313165266106443
R4-I1,oracle1,d20,excess_loss,1,713,30581.133239831695,-0.037385694249649354
R4-I1,oracle1,d20,excess_loss,2,714,37650.448179271705,-0.038190476190476184
R4-I1,oracle1,d20,excess_loss,3,713,43291.98036465638,-0.039750350631136036
R4-I1,oracle1,d20,excess_loss,4,714,48348.62324929972,-0.03401960784313724
R4-I1,oracle1,d20,excess_loss,5,714,53359.74649859944,-0.03415126050420167
R4-I1,oracle1,d20,excess_loss,6,713,58151.35764375877,-0.03365497896213183
R4-I1,oracle1,d20,excess_loss,7,713,63137.09396914446,-0.038510518934081334
R4-I1,oracle1,d20,excess_loss,8,714,69688.00420168067,-0.03641456582633052
R4-I1,oracle1,d20,excess_loss,9,714,82516.08403361344,-0.03129971988795518
R4-I1,oracle1,oracle_recall,observed_loss,0,7136,1.0,0.12204316143497759
R4-I1,oracle1,oracle_recall,null_mean_loss,0,7136,1.0,0.1596942264573991
R4-I1,oracle1,oracle_recall,excess_loss,0,7136,1.0,-0.03765106502242151
five_model_mean,all,boundary_gap_r1,observed_loss,0,990,16.47979797979798,0.12604040404040404
five_model_mean,all,boundary_gap_r1,observed_loss,1,999,64.89689689689689,0.1284884884884885
five_model_mean,all,boundary_gap_r1,observed_loss,2,1003,120.86739780658026,0.12558325024925224
five_model_mean,all,boundary_gap_r1,observed_loss,3,1006,187.31908548707753,0.11640159045725647
five_model_mean,all,boundary_gap_r1,observed_loss,4,995,264.30452261306533,0.11286432160804022
five_model_mean,all,boundary_gap_r1,observed_loss,5,999,359.40840840840843,0.10730730730730732
five_model_mean,all,boundary_gap_r1,observed_loss,6,1006,479.9900596421471,0.10194831013916501
five_model_mean,all,boundary_gap_r1,observed_loss,7,999,645.2632632632633,0.09413413413413414
five_model_mean,all,boundary_gap_r1,observed_loss,8,1003,917.2313060817547,0.08285144566301098
five_model_mean,all,boundary_gap_r1,observed_loss,9,1000,1761.07,0.05442000000000001
five_model_mean,all,boundary_gap_r1,null_mean_loss,0,990,16.47979797979798,0.1650137373737374
five_model_mean,all,boundary_gap_r1,null_mean_loss,1,999,64.89689689689689,0.1659107107107107
five_model_mean,all,boundary_gap_r1,null_mean_loss,2,1003,120.86739780658026,0.160293519441675
five_model_mean,all,boundary_gap_r1,null_mean_loss,3,1006,187.31908548707753,0.15467475149105367
five_model_mean,all,boundary_gap_r1,null_mean_loss,4,995,264.30452261306533,0.1515107537688442
five_model_mean,all,boundary_gap_r1,null_mean_loss,5,999,359.40840840840843,0.14506626626626626
five_model_mean,all,boundary_gap_r1,null_mean_loss,6,1006,479.9900596421471,0.13790139165009938
five_model_mean,all,boundary_gap_r1,null_mean_loss,7,999,645.2632632632633,0.13076756756756755
five_model_mean,all,boundary_gap_r1,null_mean_loss,8,1003,917.2313060817547,0.11817188434695912
five_model_mean,all,boundary_gap_r1,null_mean_loss,9,1000,1761.07,0.0863024
five_model_mean,all,boundary_gap_r1,excess_loss,0,990,16.47979797979798,-0.03897333333333333
five_model_mean,all,boundary_gap_r1,excess_loss,1,999,64.89689689689689,-0.037422222222222204
five_model_mean,all,boundary_gap_r1,excess_loss,2,1003,120.86739780658026,-0.034710269192422726
five_model_mean,all,boundary_gap_r1,excess_loss,3,1006,187.31908548707753,-0.03827316103379721
five_model_mean,all,boundary_gap_r1,excess_loss,4,995,264.30452261306533,-0.03864643216080402
five_model_mean,all,boundary_gap_r1,excess_loss,5,999,359.40840840840843,-0.037758958958958956
five_model_mean,all,boundary_gap_r1,excess_loss,6,1006,479.9900596421471,-0.03595308151093438
five_model_mean,all,boundary_gap_r1,excess_loss,7,999,645.2632632632633,-0.03663343343343342
five_model_mean,all,boundary_gap_r1,excess_loss,8,1003,917.2313060817547,-0.035320438683948144
five_model_mean,all,boundary_gap_r1,excess_loss,9,1000,1761.07,-0.0318824
five_model_mean,all,boundary_gap_r2,observed_loss,0,999,286.019019019019,0.16194194194194195
five_model_mean,all,boundary_gap_r2,observed_loss,1,999,525.1321321321321,0.1371971971971972
five_model_mean,all,boundary_gap_r2,observed_loss,2,999,708.6876876876877,0.1288888888888889
five_model_mean,all,boundary_gap_r2,observed_loss,3,999,894.944944944945,0.11727727727727727
five_model_mean,all,boundary_gap_r2,observed_loss,4,1002,1084.3243512974052,0.11017964071856289
five_model_mean,all,boundary_gap_r2,observed_loss,5,1002,1292.809381237525,0.09960079840319361
five_model_mean,all,boundary_gap_r2,observed_loss,6,998,1543.8587174348697,0.0924248496993988
five_model_mean,all,boundary_gap_r2,observed_loss,7,1001,1860.2857142857142,0.08263736263736265
five_model_mean,all,boundary_gap_r2,observed_loss,8,1001,2350.8471528471528,0.07082917082917084
five_model_mean,all,boundary_gap_r2,observed_loss,9,1000,3801.014,0.049
five_model_mean,all,boundary_gap_r2,null_mean_loss,0,999,286.019019019019,0.20486526526526527
five_model_mean,all,boundary_gap_r2,null_mean_loss,1,999,525.1321321321321,0.1779087087087087
five_model_mean,all,boundary_gap_r2,null_mean_loss,2,999,708.6876876876877,0.16754394394394392
five_model_mean,all,boundary_gap_r2,null_mean_loss,3,999,894.944944944945,0.15765885885885883
five_model_mean,all,boundary_gap_r2,null_mean_loss,4,1002,1084.3243512974052,0.14773532934131736
five_model_mean,all,boundary_gap_r2,null_mean_loss,5,1002,1292.809381237525,0.13764750499001996
five_model_mean,all,boundary_gap_r2,null_mean_loss,6,998,1543.8587174348697,0.12771863727454907
five_model_mean,all,boundary_gap_r2,null_mean_loss,7,1001,1860.2857142857142,0.11725234765234764
five_model_mean,all,boundary_gap_r2,null_mean_loss,8,1001,2350.8471528471528,0.10197322677322677
five_model_mean,all,boundary_gap_r2,null_mean_loss,9,1000,3801.014,0.075224
five_model_mean,all,boundary_gap_r2,excess_loss,0,999,286.019019019019,-0.04292332332332332
five_model_mean,all,boundary_gap_r2,excess_loss,1,999,525.1321321321321,-0.0407115115115115
five_model_mean,all,boundary_gap_r2,excess_loss,2,999,708.6876876876877,-0.038655055055055045
five_model_mean,all,boundary_gap_r2,excess_loss,3,999,894.944944944945,-0.040381581581581574
five_model_mean,all,boundary_gap_r2,excess_loss,4,1002,1084.3243512974052,-0.037555688622754484
five_model_mean,all,boundary_gap_r2,excess_loss,5,1002,1292.809381237525,-0.03804670658682633
five_model_mean,all,boundary_gap_r2,excess_loss,6,998,1543.8587174348697,-0.03529378757515029
five_model_mean,all,boundary_gap_r2,excess_loss,7,1001,1860.2857142857142,-0.03461498501498501
five_model_mean,all,boundary_gap_r2,excess_loss,8,1001,2350.8471528471528,-0.03114405594405594
five_model_mean,all,boundary_gap_r2,excess_loss,9,1000,3801.014,-0.026223999999999997
five_model_mean,all,boundary_gap_r5,observed_loss,0,1000,1580.625,0.17284000000000002
five_model_mean,all,boundary_gap_r5,observed_loss,1,1000,2411.863,0.13674
