scope,descriptor,target,bin,queries,descriptor_mean,target_mean
oracle1,local_distance_concentration,harmful_frequency_all,8,714,1.1891630546985006,0.7172424525365702
oracle1,local_distance_concentration,harmful_frequency_all,9,714,4.465484545137179,0.6873638344226579
oracle1,local_distance_concentration,harmful_subset_frequency,0,714,0.17415372972316293,0.9379084967320261
oracle1,local_distance_concentration,harmful_subset_frequency,1,713,0.23249673957889125,0.8952781673679289
oracle1,local_distance_concentration,harmful_subset_frequency,2,714,0.275093510600203,0.8814192343604107
oracle1,local_distance_concentration,harmful_subset_frequency,3,713,0.3206459961303918,0.8620850864890137
oracle1,local_distance_concentration,harmful_subset_frequency,4,714,0.3705724715693567,0.8403361344537815
oracle1,local_distance_concentration,harmful_subset_frequency,5,714,0.43161837960193383,0.8510737628384688
oracle1,local_distance_concentration,harmful_subset_frequency,6,713,0.5188151899160848,0.8214118747078073
oracle1,local_distance_concentration,harmful_subset_frequency,7,713,0.6972444818954177,0.8078541374474053
oracle1,local_distance_concentration,harmful_subset_frequency,8,714,1.1891630546985006,0.7516339869281047
oracle1,local_distance_concentration,harmful_subset_frequency,9,714,4.465484545137179,0.723622782446312
oracle1,local_distance_concentration,overall_mean_loss,0,714,0.17415372972316293,0.15093370681605975
oracle1,local_distance_concentration,overall_mean_loss,1,713,0.23249673957889125,0.13054386785102073
oracle1,local_distance_concentration,overall_mean_loss,2,714,0.275093510600203,0.12155306567071275
oracle1,local_distance_concentration,overall_mean_loss,3,713,0.3206459961303918,0.11790556334735858
oracle1,local_distance_concentration,overall_mean_loss,4,714,0.3705724715693567,0.1170245876128229
oracle1,local_distance_concentration,overall_mean_loss,5,714,0.43161837960193383,0.1124494242141301
oracle1,local_distance_concentration,overall_mean_loss,6,713,0.5188151899160848,0.1099111734455353
oracle1,local_distance_concentration,overall_mean_loss,7,713,0.6972444818954177,0.10506467196509273
oracle1,local_distance_concentration,overall_mean_loss,8,714,1.1891630546985006,0.09581388110799878
oracle1,local_distance_concentration,overall_mean_loss,9,714,4.465484545137179,0.09086523498288207
oracle1,local_distance_concentration,between_subset_variability,0,714,0.17415372972316293,0.0014216550817858008
oracle1,local_distance_concentration,between_subset_variability,1,713,0.23249673957889125,0.0012601942756220457
oracle1,local_distance_concentration,between_subset_variability,2,714,0.275093510600203,0.0011806203963066707
oracle1,local_distance_concentration,between_subset_variability,3,713,0.3206459961303918,0.0010787318407701767
oracle1,local_distance_concentration,between_subset_variability,4,714,0.3705724715693567,0.0010855206280042883
oracle1,local_distance_concentration,between_subset_variability,5,714,0.43161837960193383,0.0011017740429505136
oracle1,local_distance_concentration,between_subset_variability,6,713,0.5188151899160848,0.0010174363236541825
oracle1,local_distance_concentration,between_subset_variability,7,713,0.6972444818954177,0.0010139733000883071
oracle1,local_distance_concentration,between_subset_variability,8,714,1.1891630546985006,0.0008863298405782067
oracle1,local_distance_concentration,between_subset_variability,9,714,4.465484545137179,0.0008832174845246741
oracle1,local_distance_concentration,within_subset_variability,0,714,0.17415372972316293,0.003687104471418197
oracle1,local_distance_concentration,within_subset_variability,1,713,0.23249673957889125,0.0032621681990545946
oracle1,local_distance_concentration,within_subset_variability,2,714,0.275093510600203,0.0029992737835875098
oracle1,local_distance_concentration,within_subset_variability,3,713,0.3206459961303918,0.002971274219521064
oracle1,local_distance_concentration,within_subset_variability,4,714,0.3705724715693567,0.002921464882249196
oracle1,local_distance_concentration,within_subset_variability,5,714,0.43161837960193383,0.0027326486150015565
oracle1,local_distance_concentration,within_subset_variability,6,713,0.5188151899160848,0.00274271466417329
oracle1,local_distance_concentration,within_subset_variability,7,713,0.6972444818954177,0.0026409017713365543
oracle1,local_distance_concentration,within_subset_variability,8,714,1.1891630546985006,0.0024556489262371616
oracle1,local_distance_concentration,within_subset_variability,9,714,4.465484545137179,0.002356053532524121
oracle1,candidate_count,harmful_frequency_all,0,713,529.6115007012622,0.7737260402057037
oracle1,candidate_count,harmful_frequency_all,1,713,723.0280504908836,0.781829515349852
oracle1,candidate_count,harmful_frequency_all,2,711,842.7834036568214,0.7913736521331457
oracle1,candidate_count,harmful_frequency_all,3,714,928.9397759103641,0.7928727046374104
oracle1,candidate_count,harmful_frequency_all,4,706,996.114730878187,0.7870632672332388
oracle1,candidate_count,harmful_frequency_all,5,716,1054.06843575419,0.7897268777157044
oracle1,candidate_count,harmful_frequency_all,6,708,1105.5579096045199,0.7842121782799748
oracle1,candidate_count,harmful_frequency_all,7,719,1155.4158553546592,0.7960129809921186
oracle1,candidate_count,harmful_frequency_all,8,715,1209.758041958042,0.7885003885003884
oracle1,candidate_count,harmful_frequency_all,9,721,1310.5617198335644,0.8144552319309601
oracle1,candidate_count,harmful_subset_frequency,0,713,529.6115007012622,0.8059841047218326
oracle1,candidate_count,harmful_subset_frequency,1,713,723.0280504908836,0.8214118747078073
oracle1,candidate_count,harmful_subset_frequency,2,711,842.7834036568214,0.8330989217065166
oracle1,candidate_count,harmful_subset_frequency,3,714,928.9397759103641,0.8478057889822594
oracle1,candidate_count,harmful_subset_frequency,4,706,996.114730878187,0.8408876298394713
oracle1,candidate_count,harmful_subset_frequency,5,716,1054.06843575419,0.8384543761638733
oracle1,candidate_count,harmful_subset_frequency,6,708,1105.5579096045199,0.8248587570621468
oracle1,candidate_count,harmful_subset_frequency,7,719,1155.4158553546592,0.8474733426054706
oracle1,candidate_count,harmful_subset_frequency,8,715,1209.758041958042,0.8382284382284382
oracle1,candidate_count,harmful_subset_frequency,9,721,1310.5617198335644,0.8737864077669902
oracle1,candidate_count,overall_mean_loss,0,713,529.6115007012622,0.11731338631759389
oracle1,candidate_count,overall_mean_loss,1,713,723.0280504908836,0.1132148979273804
oracle1,candidate_count,overall_mean_loss,2,711,842.7834036568214,0.11359587435536803
oracle1,candidate_count,overall_mean_loss,3,714,928.9397759103641,0.11535947712418301
oracle1,candidate_count,overall_mean_loss,4,706,996.114730878187,0.11550204595530375
oracle1,candidate_count,overall_mean_loss,5,716,1054.06843575419,0.11354748603351955
oracle1,candidate_count,overall_mean_loss,6,708,1105.5579096045199,0.11335530445699937
oracle1,candidate_count,overall_mean_loss,7,719,1155.4158553546592,0.11622624014835418
oracle1,candidate_count,overall_mean_loss,8,715,1209.758041958042,0.11341103341103342
oracle1,candidate_count,overall_mean_loss,9,721,1310.5617198335644,0.12046540298967483
oracle1,candidate_count,between_subset_variability,0,713,529.6115007012622,0.0009907710421969422
oracle1,candidate_count,between_subset_variability,1,713,723.0280504908836,0.000990078437483767
oracle1,candidate_count,between_subset_variability,2,711,842.7834036568214,0.0010289802226042264
oracle1,candidate_count,between_subset_variability,3,714,928.9397759103641,0.0010409101912369888
oracle1,candidate_count,between_subset_variability,4,706,996.114730878187,0.0011023677123771552
oracle1,candidate_count,between_subset_variability,5,716,1054.06843575419,0.001164563073315401
oracle1,candidate_count,between_subset_variability,6,708,1105.5579096045199,0.0010664713677896354
oracle1,candidate_count,between_subset_variability,7,719,1155.4158553546592,0.0012022871271828157
oracle1,candidate_count,between_subset_variability,8,715,1209.758041958042,0.0011216437883104552
oracle1,candidate_count,between_subset_variability,9,721,1310.5617198335644,0.0012184722864334516
oracle1,candidate_count,within_subset_variability,0,713,529.6115007012622,0.0026720689834294326
oracle1,candidate_count,within_subset_variability,1,713,723.0280504908836,0.0026751857046387207
oracle1,candidate_count,within_subset_variability,2,711,842.7834036568214,0.0026618742511850813
oracle1,candidate_count,within_subset_variability,3,714,928.9397759103641,0.002938064114534703
oracle1,candidate_count,within_subset_variability,4,706,996.114730878187,0.003016472563214773
oracle1,candidate_count,within_subset_variability,5,716,1054.06843575419,0.002865714876888062
oracle1,candidate_count,within_subset_variability,6,708,1105.5579096045199,0.0028635697844737393
oracle1,candidate_count,within_subset_variability,7,719,1155.4158553546592,0.003001081749343224
oracle1,candidate_count,within_subset_variability,8,715,1209.758041958042,0.002972286972286973
oracle1,candidate_count,within_subset_variability,9,721,1310.5617198335644,0.00309960445882776
oracle1,oracle_recall,harmful_frequency_all,0,7136,1.0,0.7900161933233684
oracle1,oracle_recall,harmful_subset_frequency,0,7136,1.0,0.8372571001494767
oracle1,oracle_recall,overall_mean_loss,0,7136,1.0,0.11520615346287993
oracle1,oracle_recall,between_subset_variability,0,7136,1.0,0.0010929455239993358
oracle1,oracle_recall,within_subset_variability,0,7136,1.0,0.00287690998173061
